Burg Altleiningen,Burgstraße,Altleiningen,1100!um 1100/20,"um 1100/20 gegründete Spornanlage, nach Zerstörung im Bauernkrieg seit 1532 schlossartiger Wiederaufbau; im Südwesten staufische Buckelquadermauer, wohl Rest des Bergfrieds, 13. Jahrhundert, am dreigeschossigen Nordflügel Mauersubstanz des 16. und 17. Jahrhunderts; landschaftsprägend",//commons.wikimedia.org/wiki/Category:Burg_Altleiningen,49.511434,8.08245
Protestantische Kirche,Kirchenstraße 17,Neidenfels,1933!1933/34,"kleiner Saalbau im Heimatstil, 1933/34, Architekten Reimers und Pommerenke, Haardt; ortsbildprägend; auf dem Friedhof Ehrenmal 1870/71, 1914/18 und 1939/45, 1956 von Otto Rumpf, Lachen",Kein Bild vorhanden,49.38889,8.04605
Grundschule,Schulstraße 1,Neidenfels,1957!1957–59,"Grundschule; fünf Pavillons, weitgehend durchfenstert, auf Betongerüst, Seitenfronten in Rotsandsteinmauerwerk, 1957–59, Architekt Wolfgang Hirsch, Karlsruhe; Betonreliefs und -skulpturen von Klaus Arnold, Heidelberg; bauliche Gesamtanlage",Kein Bild vorhanden,49.38826,8.048257
Villa,Staatsstraße 4,Neidenfels,1911!1911/12,"späthistoristische Mansardwalmdach-Villa mit Motiven des Landhausstils, 1911/12, Architekt Thomas Walch, Mannheim, hölzerner Pavillon",Kein Bild vorhanden,49.385411,8.046195
Villa Hemmer,Staatsstraße 7,Neidenfels,1893!1893–95,"Villa Hemmer; anspruchsvolle Gründerzeitvilla, Renaissance- und barocke Motive, 1893–95, neubarockes Portierhaus, 1912, Architekt Thomas Walch, Mannheim",Kein Bild vorhanden,49.383239,8.047844
Staatliches Forsthaus,Staatsstraße 16,Neidenfels,1907,"Staatliches Forsthaus, eineinhalbgeschossiger späthistoristischer Krüppelwalmdachbau, teilweise Fachwerk, 1907",Kein Bild vorhanden,49.38723,8.046252
Hakenhof,"Staatsstraße 17, 19",Neidenfels,1850!Mitte des 19. Jahrhunderts,"stattlicher Hakenhof, Mitte des 19. Jahrhunderts; eingeschossiger Krüppelwalmdachbau, Scheune mit Krüppelwalmdach; ortsbildprägend",Kein Bild vorhanden,49.386446,8.045655
Zwerlenbacher Hof,Staatsstraße 21,Neidenfels,1700!18. Jahrhundert,"ehemaliger kurfürstlich-pfälzischer Erbbestandshof, ursprünglich „Zwerlenbacher Hof“; Hakenhof, 18. Jahrhundert; kubischer Mansardwalmdachbau, teilweise Fachwerk, bezeichnet 1739 und 1828, Bruchsteinscheune mit Krüppelwalmdach, herrschaftliches barockes Hoftor",Kein Bild vorhanden,49.386791,8.045901
Grenzstein,"Staatsstraße, zwischen Nr. 29 und 37-41",Neidenfels,1781,"Grenzstein, bezeichnet 1781",,49.387949,8.045612
Schlussstein,"Staatsstraße, an Nr. 37-41",Neidenfels,1813,"Schlussstein des ehemaligen Portals, Hausmarke, bezeichnet 1813",,49.389864,8.043953
Katholische Pfarrkirche St. Josef,Zwerlenbachstraße 2,Neidenfels,1937!1937/38,"romanisierende zweischiffige Basilika, 1937/38, Architekt Albert Boßlet, gotischer Chor, erste Hälfte des 14. Jahrhunderts, barockes Portal, bezeichnet 1743; Reliefstein, bezeichnet 1513",,49.387063,8.047032
Denkmalzone Burgruine Neuleiningen,"
Lage",Neuleiningen,1238,"ehemalige Burg; zwischen 1238 und 1241 von Graf Friedrich III. von Leiningen errichtet, im 16. Jahrhundert als Witwensitz der Leininger genutzt, 1690 durch die Franzosen zerstört; Hauptburg in der nordwestlichen Ecke auf dem höchsten Punkt; nicht ganz viereckige Anlage mit Rundtürmen an den Ecken, Typ des Vierturmkastells; in den Türme ursprünglich kleine Rechteck- und Spitzbogenöffnungen mit geschränkten Gewänden, in den Ringmauer regelmäßige Abfolge von Schießscharten; von der ausgebauten, östlich anschließenden Vorburg, die wahrscheinlich auch Burgkapelle und heutige Pfarrkirche einbezog, die nördlich dem Steilhang folgende Ringmauer mit Schlitzfenstern erhalten",//commons.wikimedia.org/wiki/Category:Burg_Neuleiningen,49.542769,8.139689
Denkmalzone Ortskern,"An den Gärten, Kirchengasse, Kuhtrifftweg, Mittelgasse, Talstraße, Untergasse",Neuleiningen,,"der von der Stadtbefestigung umschlossene Bereich der mittelalterliche Siedlung samt Graben im Westen und den Steilhängen in Norden, Osten und Süden, der Kirchengasse und Untergasse 56 mit Burgruine, Pfarrkirche, ehemaligem herrschaftlichen Anwesen, ehemaliger Kellerei, Bürgerhäusern; Baubestand überwiegend aus dem 18. Jahrhundert mit mittelalterlichen Teilen",Kein Bild vorhanden,49.54212,8.139862
Stadtbefestigung,,Neuleiningen,1200!13. Jahrhundert,"im 13. Jahrhundert nach Errichtung der Burg angelegter, im 15. Jahrhundert ausgebauter geschlossener Mauergürtel; teilweise erhaltener Wehrgang mit Schießscharten, erhalten das Obertor (Kirchengasse 2), der Diebsturm (an den Gärten 3) und der Kranichturm (Mittelgasse 56); eine der besterhaltenen mittelalterlichen Ortsbefestigungen der Pfalz",//commons.wikimedia.org/wiki/Category:Stadtmauer_(Neuleiningen),49.543258,8.136851
Wegekreuz,"Am Kreuz, bei Nr. 1",Neuleiningen,1737,"Wegekreuz, spätbarock, bezeichnet 1737",Kein Bild vorhanden,49.541534,8.141026
Portal,"An den Gärten, an Nr. 2",Neuleiningen,1601,"Portal, bezeichnet 1601",Kein Bild vorhanden,49.541487,8.141468
Portal,"An den Gärten, vor Nr. 3",Neuleiningen,1599,"Portal, bezeichnet 1(5)99",Kein Bild vorhanden,49.541335,8.141692
Diebsturm,"An den Gärten, bei Nr. 3",Neuleiningen,,Halbschalenturm am südöstlichen Ende der Stadtbefestigung,Kein Bild vorhanden,49.541526,8.140267
Spolie,"An den Gärten, an Nr. 14",Neuleiningen,1713,"Spolie, spätbarocker Türsturz, bezeichnet 1713",Kein Bild vorhanden,49.542666,8.13876
Laufbrunnen und Kriegerdenkmal,Kirchengasse,Neuleiningen,1800!19. Jahrhundert,"Laufbrunnen, 19. Jahrhundert; Kriegerdenkmal 1914/18 und 1939/45, Hl. Georg, 1964 von Otto Rumpf",Kein Bild vorhanden,49.542367,8.139046
Hofanlage,"Kirchengasse 1, Mittelgasse 37",Neuleiningen,1500!16. und 17. Jahrhundert,"stattliche Hofanlage; Bruchsteinbau mit Krüppelwalm, im Kern wohl aus dem 16. und 17. Jahrhundert, Umbau im späten 18. oder frühen 19. Jahrhundert, Portal mit Maskenmedaillons bezeichnet 1581; platzbildprägend",Kein Bild vorhanden,49.542545,8.138816
Obertor,"Kirchengasse, bei Nr. 2",Neuleiningen,,in die Stadtmauer integrierter Rundbogen,Kein Bild vorhanden,49.542414,8.139228
Hofanlage,Kirchengasse 4,Neuleiningen,,"Hofanlage; im Kern älterer spätbarocker Putzbau, bezeichnet 1786, Kellerpförtchen bezeichnet 1606, in der Nische tönerne Madonna, Bruchsteinscheune, in den Hang gegrabener Kellergang; ortsbildprägend",//commons.wikimedia.org/wiki/Category:St._Nikolaus_(Neuleiningen),49.542361,8.139716
Wohnhaus,Kirchengasse 12,Neuleiningen,1775!spätes 18. Jahrhundert,"eingeschossiger Walmdachbau über Hochkeller, spätes 18. Jahrhundert; in hofseitigem Neubau spätbarockes Sandsteinrelief; straßenbildprägend",Kein Bild vorhanden,49.542372,8.140597
Katholische Pfarrkirche St. Nikolaus,Kirchengasse 15,Neuleiningen,1200!13. Jahrhundert,"mittelalterlicher Bruchsteinbau um 1500, Langhaus im Kern wohl aus dem 13. Jahrhundert (ehemalige Burgkapelle), aus der Achse gerückter Westturm mit Krüppelwalmdach, spätgotischer Chor des frühen 16. Jahrhunderts; mittelalterlicher Ausstattung; außen barockes Sandsteinkruzifix, bezeichnet 1711",Kein Bild vorhanden,49.542297,8.140725
Wohnhaus,Kirchengasse 19,Neuleiningen,1700!18. Jahrhundert,"spätbarockes Fachwerkhaus, teilweise massiv, 18. Jahrhundert",Kein Bild vorhanden,49.542297,8.141563
Zunftschild,"Mittelgasse, an Nr. 11a",Neuleiningen,1750!erste Hälfte des 18. Jahrhunderts,"Zunftschild, Schmiedeeisen, erste Hälfte des 18. Jahrhunderts",Kein Bild vorhanden,49.541985,8.141254
Torfahrt,"Mittelgasse, an Nr. 15",Neuleiningen,1700!18. Jahrhundert,"Torfahrt, 18. Jahrhundert",Kein Bild vorhanden,49.541919,8.140919
Kellerpforte,"Mittelgasse, an Nr. 16",Neuleiningen,1605,"Renaissance-Kellerpforte, bezeichnet 1605, Rechteckfenster und Portal",Kein Bild vorhanden,49.541979,8.141069
Wohnhaus,Mittelgasse 17,Neuleiningen,1567,"zweiteiliger dreigeschossiger Fachwerkbau, teilweise massiv, im Kern bezeichnet 1567, Umbauten bezeichnet 1733",Kein Bild vorhanden,49.541963,8.140816
Wohnhaus,Mittelgasse 19,Neuleiningen,,"straßenbildprägender barocker Fachwerkbau, teilweise massiv, Renaissanceportal um 1600",Kein Bild vorhanden,49.541878,8.140591
Marktbrunnen,"Mittelgasse, bei Nr. 20",Neuleiningen,1782,"Marktbrunnen; Sandsteintrog, Löwenskulptur bezeichnet 1782 (Original im Rathaus); sogenannter Spülbrunnen: Wasserbecken, in der Rückwand Spolie, bezeichnet 1615",Kein Bild vorhanden,49.541843,8.140402
Wohnhaus,Mittelgasse 22,Neuleiningen,1600!um 1600,"zweiteiliger barocker Fachwerkbau, teilweise massiv, im Kern um 1600; platzbildprägend",Kein Bild vorhanden,49.54191,8.140486
Wohnhaus,Mittelgasse 23,Neuleiningen,1717,"straßenbildprägender barocker Fachwerkbau mit Mesusa, bezeichnet 1717 und hebraisch (5)477 mit älteren Teilen; Stützmauerpforte bezeichnet 1612 mit Spolie",Kein Bild vorhanden,49.541886,8.139829
Wohnhaus,Mittelgasse 28/30,Neuleiningen,1400!15. oder 16. Jahrhundert,"dreigeschossiger, giebelständiger Putzbau zur Untergasse; Erdgeschoss 15. oder 16. Jahrhundert, erstes Obergeschoss 16. Jahrhundert, zweites Obergeschoss teilweise Fachwerk, wohl aus dem 19. Jahrhundert",Kein Bild vorhanden,49.541974,8.139815
Wohnhaus,Mittelgasse 32,Neuleiningen,1500!16. Jahrhundert,"dreigeschossiges Wohnhaus, Erdgeschoss wohl aus dem 16. Jahrhundert, Fachwerkgeschosse 18. Jahrhundert",Kein Bild vorhanden,49.542195,8.139119
Wohnhaus,Mittelgasse 33,Neuleiningen,1700!erste Hälfte des 18. Jahrhunderts,"stattlicher Krüppelwalmdachbau mit Fachwerkgiebel, erste Hälfte des 18. Jahrhunderts",Kein Bild vorhanden,49.541922,8.139694
Kellereingang,"Mittelgasse, an Nr. 34",Neuleiningen,1771,"Kellereingang, Hausmarke bezeichnet 1771",Kein Bild vorhanden,49.541933,8.13956
Wohnhaus,Mittelgasse 36,Neuleiningen,1700!18. Jahrhundert,"barockes Wohnhaus, 18. Jahrhundert, Fachwerkgeschoss spätes 17. oder frühes 18. Jahrhundert",Kein Bild vorhanden,49.541966,8.139416
Wohnhaus,Mittelgasse 38,Neuleiningen,1565,"Krüppelwalmdachbau, zweite Hälfte des 19. Jahrhunderts, mit Bauteilen des 16. bis 18. Jahrhunderts: Treppenturm, Keller mit 1565 bezeichnet Pforte, seitlich bezeichnet 1(7)21, in der Wand des Wirtschaftsbaus ehemaliger Türsturz bezeichnet 1598",Kein Bild vorhanden,49.541977,8.139182
Portalsturz,"Mittelgasse, an Nr. 42",Neuleiningen,1582,"Portalsturz bezeichnet 1582, Kellereingang bezeichnet 1726",Kein Bild vorhanden,49.542542,8.138339
Winzerhof,Mittelgasse 56,Neuleiningen,1834!1834/35,"Dreiseithof, 1834/35; klassizistischer Krüppelwalmdachbau, Gartenanlage",Kein Bild vorhanden,49.542277,8.138231
Kranichturm,"Mittelgasse, bei Nr. 56",Neuleiningen,,Halbschalenturm der Stadtbefestigung,Kein Bild vorhanden,49.542097,8.139367
Kellereingang,"Obergasse, an Nr. 1",Neuleiningen,1740,"Kellereingang, bezeichnet 1740",Kein Bild vorhanden,49.542097,8.139459
Spolie,"Obergasse, an Nr. 4",Neuleiningen,1705,"Spolie, Ofenstein, bezeichnet 1705",Kein Bild vorhanden,49.542034,8.140262
Fassade,"Obergasse, an Nr. 11",Neuleiningen,1500!16. oder 17. Jahrhundert,"dreigeschossige Putzfassade zur Mittelgasse, wohl aus dem 16. oder 17. Jahrhundert, Obergassenfassade im 19. Jahrhundert überformt; zugehörig Nr. 10 Bruchsteinscheune, teilweise Fachwerk",Kein Bild vorhanden,49.542072,8.140464
Gräfliche Bäckerei,Obergasse 14,Neuleiningen,1700!18. Jahrhundert,"ehemalige gräfliche Bäckerei; Hakenhof, 18. Jahrhundert; spätbarockes Wohnhaus, teilweise Fachwerk, Hoftor bezeichnet 1712",Kein Bild vorhanden,49.542004,8.140638
Architekturteile,"Obergasse, an Nr. 15",Neuleiningen,1592,"reiches Renaissanceportal, bezeichnet 1592, Fensterumrahmung aus gleichartigen Spolien; spätgotische Fachwerkelemente",Kein Bild vorhanden,49.543789,8.141152
Friedhof,Sausenheimer Straße,Neuleiningen,1730,"1730 angelegt, mehrfach nach Westen erweitert, mit umlaufender Bruchsteinmauer; ehemalige Flurkapelle, das sogenannte Heiligenhäuschen, zahlreiche Grabsteine des 18. bis 20. Jahrhundert",Kein Bild vorhanden,49.5441,8.144571
Villa,Sausenheimer Straße 6,Neuleiningen,1901,"ein- bis zweigeschossige späthistoristische Backstein-Villa, 1901",Kein Bild vorhanden,49.541902,8.141115
Spitzhäuschen,Untergasse 1,Neuleiningen,1800,"Spitzhäuschen; teilweise Fachwerk, eingeschossiger Teil mit Krüppelwalmdach, bezeichnet 1800; ortsbildprägend",Kein Bild vorhanden,49.54163,8.140873
Spital,Untergasse 6,Neuleiningen,1600!17. und 18. Jahrhundert,"ehemaliges Spital; kleine Hofanlage; Fachwerkbau, teilweise massiv, 17. und 18. Jahrhundert, Kellerpforte bezeichnet 1629, Fachwerkscheune bezeichnet 1716",Kein Bild vorhanden,49.541763,8.140649
Wohnhaus,Untergasse 10,Neuleiningen,1689!vor 1689,"Krüppelwalmdachbau, teilweise Fachwerk, im Kern wohl vor 1689",Kein Bild vorhanden,49.542202,8.138608
Bruchsteinturm und Architekturteile,"Untergasse, an Nr. 13",Neuleiningen,14. Jahrhundert,"Bruchsteinturm, wohl aus dem 14. Jahrhundert; am Haus Stichbogenpforte, 16. oder 17. Jahrhundert; am Querzug der Gasse Kellerpforte, bezeichnet 1595; im unteren Teil der Gasse Rundbogentor (Spolie), wohl vom Ende des 16. Jahrhunderts; seitlich gotisches Fensterchen; in der Front zur Mittelgase barockes Türsturzfragment, bezeichnet 1728",Kein Bild vorhanden,49.541713,8.140414
Wohnhaus,Untergasse 14,Neuleiningen,1841,"eingeschossiger Massivbau über Hochkeller, bezeichnet 1841, teilweise Zierfachwerk wohl aus dem 17. Jahrhundert",Kein Bild vorhanden,49.54165,8.140091
Portal,"Untergasse, an Nr. 18",Neuleiningen,1608,"Portal, Renaissance, bezeichnet 1608",Kein Bild vorhanden,49.541637,8.13978
Portal,"Untergasse, an Nr. 22",Neuleiningen,frühes 17. Jahrhundert,"Portal, frühes 17. Jahrhundert",Kein Bild vorhanden,49.541754,8.13941
Hakenhof,Untergasse 26,Neuleiningen,1700!18. Jahrhundert,"Hakenhof, 18. Jahrhundert; repräsentativer spätbarocker Walmdachbau, bezeichnet 1720",Kein Bild vorhanden,49.541947,8.138055
Kellerei,Untergasse 40/42,Neuleiningen,1594,"ehemalige Kellerei; Nr. 42 Renaissancebau, 1594 (datiert), Umbau bezeichnet 1812, über mittelalterlichem Keller, 14. Jahrhundert, Ausstattung; Torbau mit Krüppelwalm-Mansarddach; Nr. 40 ehemalige Schaffnerhaus, Bruchsteinbau mit Krüppelwalmdach, 1810 (datiert); Gartenpavillon 18. Jahrhundert",Kein Bild vorhanden,49.541931,8.138915
Zehntscheune,Untergasse 44,Neuleiningen,1700!18. Jahrhundert,"ehemalige Zehntscheune; Krüppelwalmdachbau, teilweise Fachwerk, 18. Jahrhundert",Kein Bild vorhanden,49.542275,8.138487
Hakenhof,Untergasse 56,Neuleiningen,1700!18. Jahrhundert,"Hakenhof, 18. Jahrhundert; Krüppelwalmdachbau, teilweise Fachwerk, verputzt, bezeichnet 1745 und 1818 (wohl Umbau), Hoftor bezeichnet 1755; straßenbildprägend",Kein Bild vorhanden,49.544801,8.135965
Wegekreuz,am Goldberg unterhalb des Gasthauses Sonnenberg,Neuleiningen,1651,"Wegekreuz, Sockel bezeichnet 1846/1944 und 1651, Kruzifix bezeichnet 1846",Kein Bild vorhanden,49.540557,8.134389
Kilometerstein,an der Talstraße jenseits der Ortsausfahrt in Richtung Altleiningen,Neuleiningen,1872!um 1872,"Kilometerstein Nr. 10, Säulenstumpf, um 1872",,49.54684,8.136001
Wegekreuz,in einem Wingert am Goldberg oberhalb des Gasthauses Sonnenberg,Neuleiningen,1912,"Wegekreuz, Sockel bezeichnet 1912, Metallkorpus",,49.540705,8.142701
Wegekreuz,nahe der Talstraße beim Aufstieg zum Oberdorf,Neuleiningen,1731,"Wegekreuz, Sockel bezeichnet 1731, Steingusskorpus erneuert",,nope,nope
Friedhof,Friedhofstraße,Niederkirchen bei Deidesheim,,"im Westen und Süden alt ummauert, Friedhofskreuz, wohl aus den 1920er Jahren; Grabmal Michael Kapp († 1872), Gelbsandstein, von Gottfried Renn, Speyer",Kein Bild vorhanden,49.414818,8.21661
Katholische Pfarrkirche St. Martin,Hauptstraße 21,Niederkirchen bei Deidesheim,1050!zweite Hälfte des 11. Jahrhunderts,"Querhaus und Vierungsturm frühromanisch, zweite Hälfte des 11. Jahrhunderts, gotischer Chor um 1300, dreischiffiges Langhaus 1955, Architekt Lochner, Ludwigshafen; am Außenbau:

Kriegerdenkmal 1914/18; Rotsandsteinskulptur, Anfang des 14. Jahrhunderts
spätbarockes Sandsteinkreuz, bezeichnet 1734, Wiederherstellung 1814, Metallkorpus spätes 19. Jahrhundert

",//commons.wikimedia.org/wiki/Category:St._Martin_(Niederkirchen),49.41191,8.21529
Wohnhaus,Hauptstraße 44,Niederkirchen bei Deidesheim,1500!16. Jahrhundert,"Wohnhaus eines Hakenhofs, im Kern spätgotisch, 16. Jahrhundert, teilweise massiv, teilweise Fachwerküberbauung, bezeichnet 1708 (?), Erkeranbau 1920er Jahre; bei der Freitreppe frühmittelalterlicher Sarkophag",Kein Bild vorhanden,49.412676,8.213701
Schlussstein,"Hauptstraße, an Nr. 46",Niederkirchen bei Deidesheim,1700!18. Jahrhundert,"Schlussstein der ehemaligen Torfahrt, feinskulptierter Wappenschild, 18. Jahrhundert",Kein Bild vorhanden,49.41268,8.21357
"Rat-, Schul- und Schwesternhaus",Hauptstraße 49,Niederkirchen bei Deidesheim,,"Rat-, Schul- und Schwesternhaus; historisierender Zweiflügelbau, straßenseitig mit Walmdach, Jugendstil-Motive, in der Figurennische hl. Antonius von Padua, 1907",Kein Bild vorhanden,49.412611,8.21298
Figurennische,"Hauptstraße, an Nr. 57",Niederkirchen bei Deidesheim,1750!zweite Hälfte des 18. Jahrhunderts,"Figurennische, reliefiert, zweite Hälfte des 18. Jahrhunderts",Kein Bild vorhanden,49.412958,8.212173
Torfahrt,"Hauptstraße, an Nr. 60",Niederkirchen bei Deidesheim,1600!um 1600,"Torfahrt, Renaissance, um 1600",Kein Bild vorhanden,49.412952,8.212477
Torfahrt,"Hauptstraße, an Nr. 61",Niederkirchen bei Deidesheim,1769,"Torfahrt, bezeichnet 1769; Figurennische, zweite Hälfte des 18. Jahrhunderts",Kein Bild vorhanden,49.413031,8.211958
Doppelanwesen,"Hauptstraße 82, 84, 86",Niederkirchen bei Deidesheim,1700!18. Jahrhundert,"dreiflügeliges spätbarockes Doppelanwesen, 18. Jahrhundert; Nr. 82 spätbarockes Hochkeller-Doppelwohnhaus mit Krüppelwalmdach, bezeichnet 1761; Nr. 86 Wohnhaus, Mitte des 19. Jahrhunderts, auf älterem Keller, eventuell vor 18. Jahrhundert, Reste der spätgotischen Torfahrt, wohl aus dem 16. Jahrhundert; ehemalige Zehntscheune, Bruchsteinbau mit Krüppelwalmdach, 18. Jahrhundert; bauliche Gesamtanlage",Kein Bild vorhanden,49.414055,8.210759
Bildstock,"Hauptstraße, Ecke Friedelsheimer Straße",Niederkirchen bei Deidesheim,1512,"Bildstock, bezeichnet 1512",Kein Bild vorhanden,49.414227,8.209483
Kriegerdenkmal,"Hauptstraße, Ecke Hintergasse",Niederkirchen bei Deidesheim,1930!um 1930,"Kriegerdenkmal 1914/18 und 1939/45, um 1930",Kein Bild vorhanden,49.41361,8.211512
Schmittburger Hof,Hintergasse 14/16,Niederkirchen bei Deidesheim,1700!18. Jahrhundert,"Schmittburger Hof; spätbarockes Doppelwohnhaus, eingeschossiger Putzbau über Hochkeller, 18. Jahrhundert, im Kern wohl älter, Bruchstein-Scheune, bezeichnet 1737, Toranlage bezeichnet 1747",Kein Bild vorhanden,49.414003,8.212263
Figurennische,"Hintergasse, an Nr. 35",Niederkirchen bei Deidesheim,1850!Mitte des 19. Jahrhunderts,"Figurennische mit Hausfigur, Schmerzensmann, Mitte des 19. Jahrhunderts",Kein Bild vorhanden,49.414681,8.213273
Torpfosten,"Hintergasse, an Nr. 41",Niederkirchen bei Deidesheim,1578,"Torpfosten, bezeichnet 1578",Kein Bild vorhanden,49.414881,8.2137
Doppelwohnhaus,Klostergasse 5/7,Niederkirchen bei Deidesheim,1579,"im Kern spätgotisches Doppelwohnhaus; Nr. 5 über romanischem Hochkeller, 12. oder 13. Jahrhundert, Abgang angeblich von 1579, Nr. 7 Erdgeschoss 1579; Ziehbrunnen 16. Jahrhundert",Kein Bild vorhanden,49.412441,8.212517
Protestantische Pfarrkirche,An der Kirche 3,Obersülzen,1250!erste Hälfte des 13. Jahrhunderts,"barocker Saalbau 1766, romanischer Bruchsteinturm, wohl aus der ersten Hälfte des 13. Jahrhunderts",Kein Bild vorhanden,49.568045,8.213765
Kriegerdenkmal und Grabmäler,"An der Kirche, bei Nr. 3 auf dem ehemaligen Friedhof",Obersülzen,1850!zweite Hälfte des 19. und 20. Jahrhundert,"Kriegerdenkmal 1914/18, reliefierter Obelisk, um 1939; Grabmäler: Ph. Klingel († 1882), abgebrochene Säule; E. Schmidt († 1887), spätklassizistische Ädikula; N. Järgens († 1882), neugotisches Kruzifix; Familie Järgens (ab 1914), Ädikula; Familien Laise und Stauffer (ab 1887), Neurenaissance; Familie Fruth (ab 1909), Galvanoplastik",Kein Bild vorhanden,49.568038,8.213498
Keller,"An der Kirche, bei Nr. 3",Obersülzen,1837!vor 1837,"im ansteigenden Gelände Keller, vor 1837",Kein Bild vorhanden,49.567902,8.213369
Pumpbrunnen,"Hauptstraße, zwischen Nr. 17 und 21",Obersülzen,1800!19. Jahrhundert,"Pumpbrunnen, Sandsteintrog, eiserner Pumpenstock, 19. Jahrhundert",Kein Bild vorhanden,49.568082,8.209032
Hofanlage,Hauptstraße 24,Obersülzen,1700!18. Jahrhundert,"eingeschossiger barocker Torhausbau mit Mansarddach, 18. Jahrhundert, Stall bezeichnet 1782",Kein Bild vorhanden,49.568001,8.209116
Dreiseithof,Hauptstraße 33,Obersülzen,1714!1714/15,"spätbarocker Dreiseithof; Wohnhaus, teilweise Fachwerk, 1714/15 (datiert), Scheune mit Eiskeller 1815",Kein Bild vorhanden,49.568342,8.210295
Spolie,"Hauptstraße, bei Nr. 36",Obersülzen,1614,"Spolie, ehemaliger Portalsturz, bezeichnet 1614; an der Scheune",Kein Bild vorhanden,49.567764,8.210401
Pforte,"Hauptstraße, an Nr. 42",Obersülzen,1584,"Pforte, bezeichnet 1584",Kein Bild vorhanden,49.568265,8.210496
Mennonitenkirche,Hauptstraße 43,Obersülzen,1865!1865/66,"kastenförmiger spätklassizistischer Saalbau, 1865/66; straßenbildprägend",Kein Bild vorhanden,49.568612,8.211202
Hofgut Stauffer,Hauptstraße 52,Obersülzen,1850!Mitte des 19. Jahrhunderts,"ehemaliges Hofgut Stauffer; straßenbildprägender Vierseithof, Mitte des 19. Jahrhunderts, Erweiterung in der zweiten Hälfte des 19. Jahrhunderts; zweieinhalbgeschossiger klassizistischer Putzbau, bezeichnet 1847; zwei- und dreischiffige Stallungen 1844 mit Portal bezeichnet 1771 (Spolie), 1910 umgebaute Wirtschaftsbauten; Bruchsteinscheune bezeichnet (17)82 (?), rückwärtig Pforte bezeichnet 1582 (Spolie); Renaissancebrunnen bezeichnet 1595",,49.568472,8.211487
Hofanlage,Hauptstraße 56,Obersülzen,1800!19. Jahrhundert,"Hofanlage, 19. Jahrhundert; spätklassizistischer Torhausbau, bezeichnet 1851, Wirtschaftsbauten 1887; straßenbildprägend",,49.568578,8.212265
"Rat-, Schul- und Wachhaus",Hauptstraße 66,Obersülzen,1828!1828/29,"Rat-, Schul- und Wachhaus; repräsentativer eingeschossiger klassizistischer Putzbau, 1828/29, Architekt Möller, Frankenthal, Mansarddach 1909",,49.568614,8.213575
Wegekreuz,"Karlbacher Weg, bei Nr. 10a",Obersülzen,1730,"Wegekreuz, aufwändiges Schaftkreuz mit angearbeitetem Korpus, bezeichnet 1730",,49.566591,8.207389
Schmiede,Albsheimer Hauptstraße 8,Obrigheim (Pfalz),1700!18. Jahrhundert,"ehemalige Schmiede; eingeschossiger Krüppelwalmdachbau, 18. Jahrhundert; ortsbildprägend",Kein Bild vorhanden,49.582161,8.18001
Protestantische Kirche,Albsheimer Hauptstraße 20,Obrigheim (Pfalz),1100!12. Jahrhundert,"Saalbau, im Kern aus dem 12. Jahrhundert, spätgotischer und barocker Umbau bezeichnet 1515 und 1749, romanische Sakristei, romanischer Flankenturm, Obergeschoss und Helm jünger; Kriegerdenkmal 1914/18, Soldat, 1930er Jahre, nach 1945 erweitert",Kein Bild vorhanden,49.582381,8.181133
Schulhaus,Albsheimer Hauptstraße 22,Obrigheim (Pfalz),1886,"ehemaliges Schulhaus; aufgesockelter eingeschossiger spätklassizistischer Putzbau, 1886",Kein Bild vorhanden,49.582556,8.181237
Brücke,"Albsheimer Hauptstraße, bei Nr. 30",Obrigheim (Pfalz),1900!frühes 20. Jahrhundert,"Brücke, Brüstungsmauern im Sinne des Art déco, frühes 20. Jahrhundert",Kein Bild vorhanden,49.583291,8.181137
Bahnhof,Bahnhofstraße 33,Obrigheim (Pfalz),1872!1872/73,"ehemaliger Bahnhof; spätklassizistischer Typenbau mit angeschobenem Güterschuppen, 1872/73",Kein Bild vorhanden,49.580223,8.179599
Scheitelstein,"Kuhgasse, an Nr. 1",Obrigheim (Pfalz),1600!um 1600,"Scheitelstein, Renaissance, um 1600",Kein Bild vorhanden,49.582371,8.181542
Friedhofsmauer,nördlich des Ortes,Obrigheim (Pfalz),1900!Anfang des 20. Jahrhunderts,"Friedhofsmauer; aufwändig gestaltete Sandsteinquadermauer, Anfang des 20. Jahrhunderts",Kein Bild vorhanden,49.585218,8.180521
Kraußmühle,unterhalb der Straße nach Asselheim (L 395),Obrigheim (Pfalz),1700!18. und 19. Jahrhundert,"Vierseithof, 18. und 19. Jahrhundert; Hoftor bezeichnet 1718 und 1839, Pforte bezeichnet 1723, eventuell noch aus dem 16. oder 17. Jahrhundert; Krüppelwalmdachbau; Scheunenkeller bezeichnet 1777, kreuzgratgewölbter Stall über Säulen; weiteres Tor bezeichnet 1828",Kein Bild vorhanden,49.582517,8.174562
Menhir,westlich des Ortes an der B 271; Flur Am Grünstadter Weg,Obrigheim (Pfalz),-4000!4. Jahrtausend vor Christus,"Menhir, jüngere Steinzeit, 4. Jahrtausend vor Christus",Kein Bild vorhanden,49.576454,8.176974
