(an) Schweinsgasse 12,(an) Schweinsgasse 12,Meisenheim,,"klassizistisches Haustürblatt, erste Hälfte des 19. Jahrhunderts",,49.707127,7.671135
Schweinsgasse 14,Schweinsgasse 14,Meisenheim,,"ehemalige Scheune, im Kern vor 1768",,49.707122,7.67121
Schweinsgasse 16,Schweinsgasse 16,Meisenheim,,"Wohnhaus, 1905",,49.70709,7.67128
(bei) Stadtgraben 7,(bei) Stadtgraben 7,Meisenheim,,"klassizistisches Gartenhaus, um 1820",,49.70668,7.66981
(bei) Stadtgraben 9,(bei) Stadtgraben 9,Meisenheim,,"klassizistisches Gartenhaus, bezeichnet 1836",,49.70735,7.66964
Untergasse 1,Untergasse 1,Meisenheim,,"barockes Fachwerkhaus, verputzt und verschiefert, wohl aus dem 17. Jahrhundert, bezeichnet 1716",,49.70549,7.6723
Untergasse 2,Untergasse 2,Meisenheim,,"dreigeschossiger Krüppelwalmdachbau, im Kern aus dem 15. Jahrhundert, westliche Traufseite 17. und 18. Jahrhundert",,49.70543,7.67248
Untergasse 8,Untergasse 8,Meisenheim,,"dreigeschossiges Wohn- und Geschäftshaus, Fachwerk, im Kern wohl aus der zweiten Hälfte des 16. Jahrhunderts, wohl im 18. Jahrhundert überformt",,49.70559,7.67249
Untergasse 10,Untergasse 10,Meisenheim,,"barockes Wohn- und Geschäftshaus, bezeichnet 1724",,49.7057,7.67261
Untergasse 12,Untergasse 12,Meisenheim,,"Fachwerkhaus, teilweise massiv, Mitte des 16. Jahrhunderts, barocke Überformung im 17. Jahrhundert",,49.7058,7.67258
Untergasse 15/17,Untergasse 15/17,Meisenheim,,"Wohn- und Geschäftshaus, bezeichnet 1658, im 19. Jahrhundert überformt, Ladeneinbau um 1900",,49.70609,7.67213
Untergasse 16,Untergasse 16,Meisenheim,,"sogenanntes Lettermann’sches Haus; barockes Fachwerkhaus, Krüppelwalmdach, 17. Jahrhundert; Hinterhaus vor 1712",,49.70606,7.67246
Untergasse 18,Untergasse 18,Meisenheim,,"Wohn- und Geschäftshaus; dreigeschossiger spätklassizistischer Sandsteinquaderbau, 1872; zugehörig spätklassizistisches Wohnhaus, Mitte des 19. Jahrhunderts",,49.70623,7.6724
Untergasse 19,Untergasse 19,Meisenheim,,"Fachwerkhaus, teilweise massiv, bezeichnet 1529, barocke Überformung im späteren 18. Jahrhundert",,49.70629,7.67226
Untergasse 20/22,Untergasse 20/22,Meisenheim,,"dreigeschossiges Wohn- und Geschäftshaus (Fachwerk-Doppelhaus), im Kern vor 1768; Volutenstein mit Steinmetzzeichen, wohl 16. oder 17. Jahrhundert",,49.7063,7.6724
Untergasse 23,Untergasse 23,Meisenheim,,"ehemaliges Rathaus; dreigeschossiger spätgotischer Krüppelwalmdachbau, teilweise verschiefertes Fachwerk, Hallenerdgeschoss, um 1517, Architekt wohl Philipp von Gmünd; Treppenturm 1580, Spindel 1652",,49.70643,7.67222
Untergasse 24,Untergasse 24,Meisenheim,,"Fassade eines Wohn- und Geschäftshauses, Mansardwalmdachbau, im Kern vor 1768, um 1825 aufgestockt",,49.7065,7.67251
Untergasse 28,Untergasse 28,Meisenheim,,"dreigeschossiges Wohn- und Geschäftshaus; Fachwerk, im Kern aus der ersten Hälfte des 16. Jahrhunderts",,49.70666,7.67235
(an) Untergasse 29,(an) Untergasse 29,Meisenheim,,"ehemalige Haustür und Wandschrank, 1797",,49.70674,7.67224
Untergasse 32,Untergasse 32,Meisenheim,,"dreigeschossiges spätbarockes Wohnhaus, ehemals bezeichnet 1787",,49.70682,7.67236
Untergasse 33,Untergasse 33,Meisenheim,,"dreigeschossiges Wohn- und Geschäftshaus, Ende des 17. Jahrhunderts",,49.70706,7.67219
Untergasse 34,Untergasse 34,Meisenheim,,"Wohn- und Geschäftshaus, Fachwerkhaus mit Kastenerker, angeblich 1526, wohl eher zweite Hälfte des 16. oder frühes 17. Jahrhundert",,49.707095,7.672221
Untergasse 35,Untergasse 35,Meisenheim,,"dreigeschossiges Wohn- und Geschäftshaus; Fachwerk, im Kern vor 1768, Umbau im 19. Jahrhundert",,49.70712,7.67217
Untergasse 36/38,Untergasse 36/38,Meisenheim,,"Wohn- und Geschäftshaus; Nr. 36: im Kern aus dem späten 18. Jahrhundert, klassizistischer Ladeneinbau; Nr. 38: 1932, Architekt Wilhelm",,49.70703,7.67252
(an) Untergasse 37,(an) Untergasse 37,Meisenheim,,"Haustür; Rokokotürblatt, um 1780",,49.70713,7.67202
(an) Untergasse 39,(an) Untergasse 39,Meisenheim,,"klassizistische Haustürblätter, um 1820; Steintafel mit Bauinschrift, 1817; Holztreppe, 1817",,49.70737,7.67207
Untergasse 40,Untergasse 40,Meisenheim,,"dreigeschossiges klassizistisches Wohnhaus, 1822/23",,49.70699,7.67239
Untergasse 53,Untergasse 53,Meisenheim,,"dreigeschossiges Wohn- und Geschäftshaus, Fachwerk, Anfang des 17. Jahrhunderts",,49.70772,7.67207
Untergasse 54,Untergasse 54,Meisenheim,,"dreigeschossiges Fachwerkhaus, teilweise massiv, polygonaler Treppenturm, um 1570/80, Portal bezeichnet 1775",,49.70747,7.67235
Untergasse 55/57,Untergasse 55/57,Meisenheim,,"dreigeschossiges Wohn- und Geschäftshaus; zwei unter einem Dach zusammengefasste Fachwerkhäuser, 16. Jahrhundert",,49.70779,7.6721
Untergasse 56,Untergasse 56,Meisenheim,,"barockes Wohn- und Geschäftshaus, 17. oder 18. Jahrhundert",,49.70759,7.67224
Untergasse 59,Untergasse 59,Meisenheim,,"Fachwerk-Wohn- und Geschäftshaus, teilweise massiv, im Kern wohl aus dem 18. Jahrhundert, Umbau 1838",,49.70793,7.67208
Untergasse 60,Untergasse 60,Meisenheim,,"Wohn- und Geschäftshaus, bezeichnet 1820; barockes Hinterhaus, 18. Jahrhundert",,49.70776,7.67224
Untergasse 62,Untergasse 62,Meisenheim,,"dreigeschossiges Wohn- und Geschäftshaus, im Kern aus dem 15. Jahrhundert (?), Fachwerk wohl aus dem 18. Jahrhundert",,49.7078,7.67222
Untergasse 66,Untergasse 66,Meisenheim,,"Gasthaus „Zum Untertor“; barockes Wohn- und Gasthaus, vor 1768 (eventuell aus dem 17. Jahrhundert)",,49.70798,7.67219
Wagnergasse 1,Wagnergasse 1,Meisenheim,,"klassizistisches Wohnhaus, im Kern um 1800",,49.7062,7.67256
Wagnergasse 2,Wagnergasse 2,Meisenheim,,"barockes Wohnhaus, vor 1712",,49.70609,7.67263
Wagnergasse 5,Wagnergasse 5,Meisenheim,,"Fachwerkhaus, im Kern vor 1685, bezeichnet 1772",,49.70622,7.67268
Wagnergasse 8,Wagnergasse 8,Meisenheim,,"ehemalige Poststation; Fachwerkhaus, teilweise massiv, bezeichnet 1671, spätbarock überformt bezeichnet 1780",,49.70609,7.67296
Wagnergasse 11,Wagnergasse 11,Meisenheim,,"spätklassizistisches Wohnhaus, Mitte des 19. Jahrhunderts",,49.70626,7.67308
Wagnergasse 13,Wagnergasse 13,Meisenheim,,"barockes Fachwerkhaus, teilweise massiv, 17. oder 18. Jahrhundert",,49.70627,7.67321
Wagnergasse 20,Wagnergasse 20,Meisenheim,,"barockes Fachwerkhaus, teilweise massiv, Mansarddach, bezeichnet 1743",,49.706245,7.673571
an der K 6,an der K 6,Meisenheim,,"Wasserbehälter, Sandsteinquaderfront, bezeichnet 1899",,43.861195,-86.27843
Im Bendstich,Im Bendstich,Meisenheim,,"Gartenhaus; spätbarocker Putzbau, angeblich von 1793",,49.703531,7.666047
im Tal des Glan,im Tal des Glan,Meisenheim,,"Brücke; zweibogige barocke Sandsteinbrücke, bezeichnet 1749",,49.707951,7.666639
Obern Klink,Obern Klink,Meisenheim,,"Gartenhaus; spätbarocker Putzbau mit Schweifdach, 1766",,49.707951,7.666639
Denkmalzone Jüdischer Friedhof[1],Denkmalzone Jüdischer Friedhof[1],Merxheim (Nahe),,Areal mit 51 Grabsteinen von 1830 bis 1936,,,
Bachstraße 17,Bachstraße 17,Merxheim (Nahe),,"Hofanlage; Renaissancebau, um 1574",,,
(an) Großstraße 28,(an) Großstraße 28,Merxheim (Nahe),,"Treppenturmrest, spätgotisch, bezeichnet 1572",,,
Großstraße 34,Großstraße 34,Merxheim (Nahe),,"Rathaus, Renaissancebau, 1570, Torbogen 1779",,,
Hahnenstraße 4,Hahnenstraße 4,Merxheim (Nahe),,"barocker Krüppelwalmdachbau, Fachwerk verputzt, 18. Jahrhundert",,,
Hauptstraße 4,Hauptstraße 4,Merxheim (Nahe),,"Einfirstanlage; Krüppelwalmdachbau, teilweise verschiefertes Fachwerk, bezeichnet 1811",,49.82425,7.49909
Hauptstraße 17,Hauptstraße 17,Merxheim (Nahe),,"Evangelische Kirche; neugotischer Sandsteinquaderbau, 1874",,49.82476,7.4993
Hauptstraße 19,Hauptstraße 19,Merxheim (Nahe),,"Katholische Pfarrkirche St. Borromäus; ehemaliges Schloss der Vögte von Hunolstein, langgestreckter klassizistischer Putzbau, 1791 ff., im Ostteil 1817 Einbau der katholischen Pfarrkirche St. Borromäus, im Westteil katholische Schule, Dachreiter 1865, neuklassizistischer Turm 1919",,49.82277,7.51376
(an) Hauptstraße 22/24,(an) Hauptstraße 22/24,Merxheim (Nahe),,"Renaissance-Torbögen, 1592; Sonnenuhr, um 1700",,49.82254,7.51363
(an) Hauptstraße 32,(an) Hauptstraße 32,Merxheim (Nahe),,"Portal, bezeichnet 1622",,49.825526,7.498432
Hauptstraße 61,Hauptstraße 61,Merxheim (Nahe),,"eineinhalbgeschossiger spätgründerzeitlicher villenartiger Klinkerbau, bezeichnet 1903",,49.825526,7.498432
"Hauptstraße, Ecke Großstraße","Hauptstraße, Ecke Großstraße",Merxheim (Nahe),,"Kriegerdenkmal 1914/18, Sandstein-Obelisk, nach 1920",,,
"an der Nahe, nördliche des Ortes","an der Nahe, nördliche des Ortes",Merxheim (Nahe),,"Gänsmühle; stattliches spätklassizistisches Wohnhaus mit Zwerchhaus und Kniestock, um 1860; Nebengebäude aus Backsteinen",,,
Denkmalzone Ortskern,Denkmalzone Ortskern,Monzingen,,"malerisches Ortsbild innerhalb des Berings der ehemaligen Stadtmauer (Überreste unter anderem an der Soonwaldstraße und an der Straße Zur Stadtmauer), 14. Jahrhundert ff., mit zahlreichen Einzeldenkmälern und erhaltenswerten Bauten, darunter Fachwerkhäuser des 16. bis frühen 19. Jahrhunderts",,,
Am Untertor 3,Am Untertor 3,Monzingen,,"barocker Krüppelwalmdachbau, Fachwerk verputzt, 18. Jahrhundert, im Kern wohl älter",,49.80073,7.59043
Bachstraße 5,Bachstraße 5,Monzingen,,"barockes Fachwerkhaus, teilweise massiv, Mitte des 18. Jahrhunderts",,49.79915,7.59052
(an) Bachstraße 7,(an) Bachstraße 7,Monzingen,,"Renaissance-Portal, bezeichnet 1608",,49.79908,7.59034
Franziskastraße 1,Franziskastraße 1,Monzingen,,"barockes Fachwerkhaus, verputzt, wohl 18. Jahrhundert, bezeichnet 1846",,49.79913,7.59107
"Hauptstraße, auf dem Friedhof","Hauptstraße, auf dem Friedhof",Monzingen,,"dreiteiliges klassizistisches Friedhofsportal, um 1830 (um 1871)",,,
Hauptstraße 13,Hauptstraße 13,Monzingen,,"ehemalige Schule (?); winkelförmiger Walmdachbau, Heimatstil, um 1914",,49.79506,7.59175
Hauptstraße 45,Hauptstraße 45,Monzingen,,"Wohnhaus; spätklassizistischer Krüppelwalmdachbau, bezeichnet 1850",,49.79852,7.59226
Hauptstraße 59,Hauptstraße 59,Monzingen,,"sogenanntes „Alt’sches Haus“; sehr reiches dreigeschossiges Fachwerkhaus, bezeichnet 1589, Torbogen bezeichnet 1658.",,49.79983,7.59147
Hauptstraße 60,Hauptstraße 60,Monzingen,,"Renaissance-Fachwerkhaus, wohl Ende des 16. Jahrhunderts, im 18./19.Jahrhundert überformt mit ehemaliger Bäckerei, Laden und Backofen",,49.799336,7.591351
(an) Hauptstraße 62,(an) Hauptstraße 62,Monzingen,,"Rokoko-Haustürblatt, um 1770/80",,49.79945,7.59112
Hauptstraße 63,Hauptstraße 63,Monzingen,,"barockes Fachwerkhaus, teilweise massiv, bezeichnet 1680",,49.80004,7.59119
Hauptstraße 64,Hauptstraße 64,Monzingen,,"reiches Renaissance-Fachwerkhaus, 16. Jahrhundert, Umbau bezeichnet 1787",,49.79961,7.59112
Hauptstraße 66,Hauptstraße 66,Monzingen,,"Rathaus; Sandsteinquaderbau, spätklassizistisch geprägte Neugotik, 1861–64, Kreisbaumeister Conradi, Bad Kreuznach, Umbau 1878, Kreisbauinspektor Müller",,49.79977,7.59111
Hauptstraße 69,Hauptstraße 69,Monzingen,,"spätbarocker Mansardwalmdachbau, Fachwerk verputzt, wohl zweite Hälfte des 18. Jahrhunderts",,49.80046,7.59126
Hauptstraße 72,Hauptstraße 72,Monzingen,,"ehemaliges Gasthaus „Zum Weißen Roß“; barocker Massivbau, bezeichnet 1738, im Kern wohl älter",,49.80008,7.59081
Hauptstraße 74,Hauptstraße 74,Monzingen,,"Wohnhaus; Renaissancebau mit Eckerkern, bezeichnet 1574, Treppenturm, klassizistisches Türblatt bezeichnet 1835, Scheune, teilweise Fachwerk",,49.80021,7.59097
Hauptstraße 78,Hauptstraße 78,Monzingen,,"Wohnhaus; Krüppelwalmdachbau, teilweise Fachwerk, im Kern aus dem 17. Jahrhundert, bezeichnet 1823, Wirtschaftsteil bezeichnet 1774",,49.80052,7.59109
Hauptstraße 80,Hauptstraße 80,Monzingen,,"Krüppelwalmdachbau, teilweise Fachwerk, im Kern wohl um 1600, im 18. Jahrhundert barock überformt, Anbau im späten 18. Jahrhundert",,49.80061,7.59107
Im Niederviertel 9,Im Niederviertel 9,Monzingen,,"verputztes Fachwerkhaus, Haustür mit Hauszeichen, bezeichnet 1628",,49.79879,7.58982
Kirchstraße,Kirchstraße,Monzingen,,"Evangelische Pfarrkirche; ehemals St. Willigis und St. Martin, dreischiffige Basilika, 12. bis 15. Jahrhundert; südliches Seitenschiff teilweise romanisch; Sakristei spätes 13. Jahrhundert; Chor, 1488, Architekt Philipp von Gemünd; quadratische Kapelle, 1505",,49.799415,7.59209
Kirchstraße 3,Kirchstraße 3,Monzingen,,"Wohnhaus, im Kern aus dem 16. Jahrhundert, im 18. und 19. Jahrhundert überformt",,49.7998,7.59181
Kirchstraße 12,Kirchstraße 12,Monzingen,,"dreigeschossiges Renaissance-Fachwerkhaus, teilweise verschiefert, wohl zwischen 1580 und 1600",,49.79921,7.59181
Kirchstraße 21 (?),Kirchstraße 21 (?),Monzingen,,"verputztes Fachwerkhaus, im Kern wohl barock 17./18. Jahrhundert, bezeichnet 1789",,49.79943,7.59246
Lehrstraße 3,Lehrstraße 3,Monzingen,,"spätbarockes Fachwerkhaus, verputzt, bezeichnet 1781",,49.80003,7.59052
(an) Lehrstraße 5,(an) Lehrstraße 5,Monzingen,,"Spolien, ehemaliger Portalsturz, 18. Jahrhundert, Volutenstein, bezeichnet 1737",,49.80004,7.5901
(an) Lehrstraße 10,(an) Lehrstraße 10,Monzingen,,"Neidkopf, 17./18. Jahrhundert",,49.80014,7.58945
(an) Rathausstraße 2,(an) Rathausstraße 2,Monzingen,,"Haustür, zweiflügelig, erste Hälfte des 19. Jahrhunderts",,49.79985,7.59055
Rathausstraße 4,Rathausstraße 4,Monzingen,,"Fachwerk-Wohnhaus, spätbarocker Mansardwalmdachbau, teilweise Fachwerk, bezeichnet 1764",,49.79986,7.58991
Rathausstraße 9,Rathausstraße 9,Monzingen,,"barocker Krüppelwalmdachbau, Fachwerk verputzt, 18. Jahrhundert",,49.79959,7.58988
Soonwaldstraße 2,Soonwaldstraße 2,Monzingen,,"Gründerzeit-Villa, Renaissancemotive, um 1880",,49.79455,7.58871
Zur Stadtmauer 2,Zur Stadtmauer 2,Monzingen,,"Hofanlage; verputztes Fachwerkhaus, 16./17. Jahrhundert, stattliches Nebengebäude, teilweise Fachwerk, Mansarddach, im Kern wohl um 1600",,49.80007,7.5921
Zur Stadtmauer 6,Zur Stadtmauer 6,Monzingen,,"Streckhof, 18./19. Jahrhundert; Fachwerkhaus, verputzt, im Kern wohl barock",,49.8001,7.59264
Zur Stadtmauer 7,Zur Stadtmauer 7,Monzingen,,"Fachwerkhaus mit Kniestock, angeblich 1734, teilweise wohl frühes 16. Jahrhundert",,49.80018,7.59246
"





Hauptstraße 59","





Hauptstraße 59",Monzingen,,"sogenanntes „Alt’sches Haus“


",,49.79983,7.59147
"





Hauptstraße 63","





Hauptstraße 63",Monzingen,,"barockes Fachwerkhaus


",,49.80004,7.59119
"





Hauptstraße 64","





Hauptstraße 64",Monzingen,,"reiches Renaissance-Fachwerkhaus


",,49.79961,7.59112
"





Hauptstraße 66","





Hauptstraße 66",Monzingen,,"Rathaus


",,49.79977,7.59111
"





Hauptstraße 74","





Hauptstraße 74",Monzingen,,"Wohnhaus


",,49.80021,7.59097
Dorfstraße 1,Dorfstraße 1,Münchwald,,"ehemaliger Klosterhof des Klosters Eberbach; kreuzbandrippengewölbter Viehstall, wohl aus der Mitte des 19. Jahrhunderts",,49.897625,7.675458
Dorfstraße 2,Dorfstraße 2,Münchwald,,"Streckhof; stattliches Fachwerkhaus, teilweise massiv, um 1800",,49.89777,7.67478
Dorfstraße 2a,Dorfstraße 2a,Münchwald,,"nachbarockes Wohnhaus, bezeichnet 1806, Scheune, teilweise Fachwerk, 18. Jahrhundert",,49.89762,7.67494
(bei) Im Wiesengrund 1,(bei) Im Wiesengrund 1,Münchwald,,"Bruchsteinmauerreste, mittelalterlich (?)",,49.89576,7.676316
Denkmalzone Ortskern,Denkmalzone Ortskern,Neu-Bamberg,,"neben Überresten der Stadtbefestigung, 14. Jahrhundert ff., zahlreiche, zumindest im Kern barocke Gebäude",,49.898814,10.902764
Ortsbefestigung,Ortsbefestigung,Neu-Bamberg,,"nach 1320; zum Teil in Wohnhäuser verbaut (Amtsgasse 31 und andere); gotische Kandelpforte (Uhrturm), 14. Jahrhundert, barockes Krüppelwalmdach, 18. Jahrhundert, bezeichnet 1718, Durchfahrt 1906 erhöht",,49.898814,10.902764
Alzeyer Straße 57,Alzeyer Straße 57,Neu-Bamberg,,"Evangelische Pfarrkirche, ehemals St. Georg; Chorturm zweite Hälfte des 13. Jahrhunderts, Saal 1739 und 1765 barock überformt, spätgotische Südvorhalle; Friedhof mit alter Umfassungsmauer, Grabsteine gründerzeitlich und 1920er Jahre",,49.79415,7.92051
Am Scheep,Am Scheep,Neu-Bamberg,,"spätbarockes Kruzifix, bezeichnet 1776",,49.797225,7.922913
Am Scheep 1,Am Scheep 1,Neu-Bamberg,,"Dreiseithof; barocker Krüppelwalmdachbau, Fachwerk verputzt, angeblich vor 1717, Umbau 1837",,49.79716,7.92247
Am Scheep 2,Am Scheep 2,Neu-Bamberg,,"Dreiseithof; barockes Fachwerkhaus, teilweise massiv, 18. Jahrhundert, wohl mit älteren Teilen (16. Jahrhundert ?)",,49.79739,7.92295
Amtsgasse 1,Amtsgasse 1,Neu-Bamberg,,"spätbarockes Fachwerkhaus, verputzt, bezeichnet 1777",,49.79751,7.92282
Amtsgasse 4,Amtsgasse 4,Neu-Bamberg,,"spätklassizistisches Wohnhaus, bezeichnet 1852",,49.7975,7.92247
Amtsgasse 6,Amtsgasse 6,Neu-Bamberg,,"Hofanlage; barockes Wohnhaus, im Kern um 1720 und erste Hälfte des 19. Jahrhunderts",,49.79765,7.9225
Amtsgasse 8,Amtsgasse 8,Neu-Bamberg,,"ehemaliges kurmainzisches Amtshaus; heute Rathaus, barocker Mansardwalmdachbau, um 1720",,49.79774,7.92244
Amtsgasse 10/12,Amtsgasse 10/12,Neu-Bamberg,,"barocke Scheune, teilweise Fachwerk, Krüppelwalmdach, 18. Jahrhundert, Toranlage, bezeichnet 1772",,49.79795,7.92259
Amtsgasse 11,Amtsgasse 11,Neu-Bamberg,,"Dreiseithof; barockes Fachwerkhaus, teilweise massiv, wohl um 1700, bezeichnet 1774 und 1776",,49.79798,7.92307
Amtsgasse 14,Amtsgasse 14,Neu-Bamberg,,"barockes Wohnhaus, teilweise massiv, erste Hälfte des 18. Jahrhunderts",,49.79822,7.92282
Kandelpforte 2,Kandelpforte 2,Neu-Bamberg,,"barockes Fachwerkhaus, teilweise massiv, erste Hälfte des 18. Jahrhunderts; barocke Torbogengewände; Inschriftstein, bezeichnet 1621; Werkstein, bezeichnet 1821",,49.79727,7.92195
Schloßberg,Schloßberg,Neu-Bamberg,,"Burgruine Neuenbaumburg; 1200 gegründet, 1668 zerstört; wohl mittelalterliche Mauerreste",,49.898814,10.902764
Schloßgasse 1,Schloßgasse 1,Neu-Bamberg,,"barockes Fachwerkhaus, teilweise massiv, bezeichnet 1747; in der Hofmauer Grabstein, um 1743",,49.79753,7.92305
Schloßgasse 5,Schloßgasse 5,Neu-Bamberg,,"barockes Fachwerkhaus, verputzt, bezeichnet 1717",,49.79776,7.92322
Schloßgasse 29,Schloßgasse 29,Neu-Bamberg,,"ehemaliger Wasserbehälter; in Formen der Burgenarchitektur, um 1910",,49.798242,7.924385
Schloßgasse 37,Schloßgasse 37,Neu-Bamberg,,"ehemaliges katholisches Pfarrhaus, spätbarocker Mansardwalmdachbau, um 1770",,49.798159,7.925289
Schloßgasse 39,Schloßgasse 39,Neu-Bamberg,,"Katholische Kirche St. Dionysius; neugotischer Saalbau, 1881/82",,49.798178,7.925291
Wöllsteiner Straße 30,Wöllsteiner Straße 30,Neu-Bamberg,,"Junkermühle, Hofanlage; barockes Fachwerkhaus, 18. Jahrhundert, eingeschossiges spätklassizistisches Wohnhaus, bezeichnet 1836, Einfirsthaus, um 1830",,49.801208,7.928631
"an der L 405, am Appelbach","an der L 405, am Appelbach",Neu-Bamberg,,"Weidenmühle; große Anlage mit stattlichem spätklassizistischem Wohnhaus, zweites Viertel des 19. Jahrhunderts",,49.898814,10.902764
Am Stausee,Am Stausee,Niederhausen (Nahe),,"ehemaliger Bahnhof; um 1900, spätgründerzeitlicher Sandsteinquaderbau, teilweise verschiefertes Fachwerk, Fachwerkgüterschuppen",,49.800031,7.783604
Hintergasse 11,Hintergasse 11,Niederhausen (Nahe),,"Hakenhof; barocker Krüppelwalmdachbau, Fachwerk verputzt, 18. Jahrhundert",,49.801834,7.783175
Kirchgasse,Kirchgasse,Niederhausen (Nahe),,"Kriegerdenkmal 1914/18, reliefierter Muschelkalk-Kubus, 1920er Jahre",,49.802432,7.782645
Kirchgasse 9,Kirchgasse 9,Niederhausen (Nahe),,"Evangelische Pfarrkirche; ehemals St. Mechtildis, romanisches Langhaus, spätgotischer Chor, Turm im 15. Jahrhundert verändert",,49.802363,7.782761
Kirchgasse 14,Kirchgasse 14,Niederhausen (Nahe),,"evangelischer Pfarrhof; spätklassizistisches Pfarrhaus, drittes Viertel des 19. Jahrhunderts, Bruchsteinscheune, Stalltürsturz bezeichnet 1549",,49.802483,7.782158
(an) Raiffeisenstraße 3,(an) Raiffeisenstraße 3,Niederhausen (Nahe),,"spätgründerzeitliche Putzfassade des ehemaligen Kellereigebäudes, um 1900",,49.80317,7.780456
Winzerstraße 7,Winzerstraße 7,Niederhausen (Nahe),,"barockes Fachwerkhaus, teilweise massiv, um 1700",,49.802289,7.783637
"an der K 58, südwestlich des Ortes","an der K 58, südwestlich des Ortes",Niederhausen (Nahe),,"ehemalige Staatliche Weinbaudomäne, ehemalige „Königlich-Preußische Weinbaudomäne Niederhausen-Schloßböckelheim“; 1902 ff. mit Verwaltungsgebäude, Kelterhaus in historisierendem Jugendstil, bezeichnet 1910; Arbeiterwohnungen, Umspannturm, Weinberge; breite landschaftsbildliche Wirkung",,,
"an der L 235, südwestlich des Ortes","an der L 235, südwestlich des Ortes",Niederhausen (Nahe),,"Gasthaus „Hermannshöhle“; ehemaliges Fährhaus, im Kern barocke Dreiflügelanlage; eingeschossiger Krüppelwalmdachbau",,,
"im Niederhäuser Wald, südwestlich des Ortes","im Niederhäuser Wald, südwestlich des Ortes",Niederhausen (Nahe),,"ehemaliges Quecksilbergwerk „Schmittenstollen“; Stollen, Strecken und Schächte, gegen 1469 bis 1939",,,
"an der Nahe, zum Teil Gemarkung Norheim","an der Nahe, zum Teil Gemarkung Norheim",Niederhausen (Nahe),,"Wasserkraftwerk; Stausee mit Deichen, Stauwehr mit Brücke und vier Türmen, Wasserkraftwerk mit Maschinenhalle und Maschinistenwohnhaus, 1930/50er Jahre",,,
Weinbergshaus,Weinbergshaus,Niederhausen (Nahe),,"achteckiger Putzbau, 19. Jahrhundert",,,
Weinbergshaus,Weinbergshaus,Niederhausen (Nahe),,"halbrunder gotisierender Turm, Bruchstein, Ende des 19. Jahrhunderts",,,
Nahestraße,Nahestraße,Norheim,,"Brücke, einbogig, Bruchstein, wohl erste Hälfte des 19. Jahrhunderts",,49.807343,7.813491
Rotenfelser Straße 39,Rotenfelser Straße 39,Norheim,,"Evangelische Kirche; historisierender Putzbau, Renaissancemotive, bezeichnet 1901",,49.810073,7.817766
Rotenfelser Straße 60,Rotenfelser Straße 60,Norheim,,"ehemalige Mühle; Krüppelwalmdachbau, bezeichnet 1726 und 1821, zusammengehörig mit Stallscheunen auf der anderen Straßenseite, eine bezeichnet 1825",,49.81141,7.819976
St.-Martin-Straße 11,St.-Martin-Straße 11,Norheim,,"ehemaliger katholischer Pfarrhof; massiver Spätbarockbau, bezeichnet 1764, im Kern eventuell älter",,49.80788,7.8136
(bei) St.-Martin-Straße 14a,(bei) St.-Martin-Straße 14a,Norheim,,"Wegekreuz; barockes Missionskreuz, bezeichnet 1770",,49.80775,7.81373
St.-Martin-Straße 19,St.-Martin-Straße 19,Norheim,,"Katholische Pfarrkirche Hl. Kreuz; neugotischer Bruchsteinbau, 1864, Kreisbaumeister Neumann, Kreuznach, ehemaliger Chorturm 13. Jahrhundert, 1911 aufgestockt",,49.80828,7.81454
Rotenfelserstraße 59,Rotenfelserstraße 59,Norheim,,"klassizistisches Kelter- (?) und Wohnhaus, erste Hälfte des 19. Jahrhunderts",,49.81182,7.820162
nordöstlich des Ortes,nordöstlich des Ortes,Norheim,,"Tunnelportal der Bahnstrecke Bingen–Saarbrücken, Sandsteinquader, Formen der Burgenarchitektur, um 1870",,,
Am Kuhberg 1,Am Kuhberg 1,Nußbaum,,"Simultankirche; ehemaliger Chorturm, im Kern wohl spätromanisch; spätbarocker Saalbau, bezeichnet 1753 und 1753/1931; auf dem Friedhof barockes Grabkreuz",,49.800548,7.614986
Enggasse 1,Enggasse 1,Nußbaum,,"Hofanlage, spätbarockes Gehöft, 18. Jahrhundert; Krüppelwalmdachbau, Fachwerk verputzt, bezeichnet 1766",,49.8001,7.61361
Im Winkel 12,Im Winkel 12,Nußbaum,,"sogenanntes Schloss; spätbarocke Hofanlage, bezeichnet 1792; eingeschossiger Mansarddachbau (bezeichnet 1791), Wirtschaftsgebäude mit Walm- und Krüppelwalmdach",,49.800238,7.612664
"





Am Kuhberg 1","





Am Kuhberg 1",Nußbaum,,"Simultankirche


",,49.800548,7.614986
"





Enggasse 1","





Enggasse 1",Nußbaum,,"spätbarockes Gehöft


",,49.8001,7.61361
"





Im Winkel 12","





Im Winkel 12",Nußbaum,,"sogenanntes Schloss


",,49.800238,7.612664
"Bahnhofstraße, auf dem Friedhof","Bahnhofstraße, auf dem Friedhof",Oberhausen an der Nahe,,"Friedhofskreuz, Gusseisen, wohl aus der zweiten Hälfte des 19. Jahrhunderts",,49.791003,7.75777
Hallgartener Straße 3,Hallgartener Straße 3,Oberhausen an der Nahe,,"ehemalige Mühle Bollenbach; Dreiseithof; Sandsteinquaderbau, bezeichnet 1866",,49.79129,7.760311
