(an) Schusterstraße 22–24, Mainz-Altstadt,"Wendeltreppenturm; oktogonaler Renaissance-Turm, bezeichnet 1584, Obergeschoss 19. Jahrhundert",
Schusterstraße 42, Mainz-Altstadt,"historisierender Neubau auf dreieckigem Grundriss, Ladenarkatur, Mansarddach, skulptierte Scheitelsteine, ab 1950, Architekt Franz Gill",
Stefansberg 9, Mainz-Altstadt,"Atelierbau des Bildhauers Anton Decker; dreigeschossiger Mansarddachbau, teilweise Fachwerk (verputzt), 1846, Erweiterungen/Aufstockung 1874/1923",
Stefansberg 11, Mainz-Altstadt,"ehemaliges Anwesen der Kongregartion der Armen Schwestern vom Heiligen Franziskus; drei- und viergeschossiger Putzbau, teilweise Fachwerk, 1830er Jahre; Kapelle, quergestellter Saalbau mit zweigeschossiger Vorhalle, 1873, Architekt Joseph Wessiken",
Stefansplatz 1, Mainz-Altstadt,"Südflügel des Schottenhofs; dreigeschossiger Monumentalbau auf Quadersockel, bezeichnet 1872",
Stefansstraße 1, Mainz-Altstadt,"siebenachsiges dreigeschossiges Wohnhaus mit zweiachsigem Anbau, im Kern vor 1753, teilweise 1830 klassizistisch überformt",
Stefansstraße 9, Mainz-Altstadt,"Katholische Pfarrkirche St. Stefan; dreischiffige doppelchörige gotische Hallenkirche mit Querhaus und Turm über westlichem Mittelschiffsjoch, 1290 bis Mitte des 14. Jahrhunderts, Turmaufstockung im 16. Jahrhundert, barocke Haube 1740; Ausstattung; stadtbildprägend; spätgotischer Kreuzgang, 1462–99; an der Ostseite zwei Kapellen und zweischiffige Halle mit Barockportal, bezeichnet 1746, Epitaphien, Grabplatten, Ölberg; Stiftsbering",
(an) Templerstraße 3, Mainz-Altstadt,"Spolie, wohl 18. Jahrhundert",
Theodor-Heuss-Brücke, Mainz-Altstadt,"Stahlbogenbrücke auf Sandsteinpfeilern, 1882–85, Architekt Friedrich von Thiersch, München, und Ingenieure Bilfinger und Lauter, 1931–34 verbreitert, nach Sprengung 1947–50 wiederaufgebaut",
Uferstraße, Mainz-Altstadt,"Templertor; 1837, zwei Mauerscheiben aus Rotsandsteinquadern mit Fußgängerdurchgängen und Schießscharten flankieren breite Durchfahrt, stadtseitig mit Eisenangeln für Türen, Pfeiler mit bekrönenden Kugelaufsätzen",
Uferstraße 3, Mainz-Altstadt,"dreiseitig freistehendes Eckhaus, dreieinhalbgeschossiger Backsteinkubus, 1888, Architekt Franz-Josef Usinger; im Mezzanin großformatige Malerei, frühe 1930er Jahre; bauzeitliche Einfriedung",
Uferstraße 4, Mainz-Altstadt,"Fort Malakoff; viertelkreisförmiger Rotsandsteinquaderbau mit Schieß- und Kanonenscharten, Seitenfronten und Fassade zum Innenhof mit Rundbogenfenstern, zwei Treppentürme, übermannshohe Umfassungsmauern mit Eisentor, 1873",
Uferstraße 11/13, Mainz-Altstadt,"dreigeschossige Wohnhäuser mit Mansarddach, Standerker, 1889, Architekt Peter Gustav Rühl",
Uferstraße 17/19, Mainz-Altstadt,"viergeschossiges Eckhaus, Standerker mit Zeltdach, 1887, Architekt Franz-Josef Usinger",
Uferstraße 23, Mainz-Altstadt,"viergeschossiges Zeilenwohnhaus, Neurenaissanceformen, 1888, Architekten Georg Ohaus und Friedrich Philipp Gill",
Uferstraße 27, Mainz-Altstadt,"viergeschossiges Zeilenwohnhaus mit stark bewegtem Fassadenrelief, ausgebautes Mansarddach, 1887/88, Architekt Peter Gutstav Rühl",
Uferstraße 31, Mainz-Altstadt,"viergeschossiges Zeilenwohnhaus mit betonter Mittelachse, 1887, Architekt Peter Gustav Rühl",
Uferstraße 37, Mainz-Altstadt,"Eckhaus, 1886, Architekten der Baufirma Zulehner & Cie., trotz Beeinträchtigungen noch wesentlich straßenbildprägend",
Uferstraße 41–45, Mainz-Altstadt,"drei Einfamilienhäuser mit kräftigen Standerkern, 1886, Architekt Peter Gustav Rühl; straßenbildprägend",
Uferstraße 47/49, Mainz-Altstadt,"Doppel-Einfamilienhaus, 1886, Architekt Franz-Josef Usinger; straßenbildmitprägend",
Uferstraße 51/53, Mainz-Altstadt,"viergeschossiges Doppelhaus mit vortretenden Seitenachsen, 1886, Architekt Peter Schumann",
Uferstraße 55, Mainz-Altstadt,"dreigeschossiges Wohnhaus mit stark durchgliederter Fassade, Neurenaissanceformen, 1889, Architekt Franz-Josef Usinger",
Uferstraße 57, Mainz-Altstadt,"dreigeschossiges Zeilenwohnhaus, neubarocke Formen, 1898, Architekt Peter Gustav Rühl",
Uferstraße/Ecke Holzstraße, Mainz-Altstadt,"Holztor; 1837, zwei Mauerscheiben aus Rotsandsteinquadern mit Fußgängerdurchgängen und Schießscharten flankieren breite Durchfahrt, stadtseitig mit Eisenangeln für Türen, Pfeiler mit bekrönenden Kugelaufsätzen",
Walpodenstraße, Mainz-Altstadt,"Treppenanlage; fünfläufige Klinkerkonstruktion, 1891, Architekt Eduard Kreyßig",
Walpodenstraße 1, Mainz-Altstadt,"repräsentatives dreigeschossiges, zweiflügeliges Eckhaus, neugotische Motive, 1857, Architekt Joseph Laské; Ausstattung",
Walpodenstraße 3, Mainz-Altstadt,"dreigeschossiges Wohnhaus, 1847, Architekt Joseph Laské, Torfahrt mit Galvanoplastik und Wintergärten, 1867",
(in) Walpodenstraße 5, Mainz-Altstadt,"reliefierter Fassboden der Firma Henkell & Co., 1894 von Eduard Hermann Schmahl",
Walpodenstraße 7, Mainz-Altstadt,"viergeschossiges Wohn- und späteres Weinhändlerhaus, Neurenaissancemotive, 1862",
Walpodenstraße 9, Mainz-Altstadt,"dreigeschossiges Wohnhaus, Neurenaissancemotive, 1862, Architekt Johann Wetter",
Walpodenstraße 10, Mainz-Altstadt,"Werkgebäude der ehemaligen Champagner-Fabrik Henkell & Co.; neugotische Schaufassade der rechtwinklig angeordneten Toranlagen, Ende des 19. Jahrhunderts",
(an) Walpodenstraße 11, Mainz-Altstadt,"Neurenaissance, 1861, Architekt wohl Philipp Krebs",
(in) Walpodenstraße 14, Mainz-Altstadt,"in der Torfahrt Wandmedaillons, antikisierende Relieftondi, 1867, Bildhauer wohl Valentin Barth",
Walpodenstraße 15, Mainz-Altstadt,"repräsentatives viergeschossiges neugotisches Wohnhaus, Fachwerkerker mit Klinkerausfachungen, bezeichnet 1862, Architekt Joseph Laské",
Walpodenstraße 17, Mainz-Altstadt,"dreigeschossiges, sechsachsiges spätklassizistisches Mietshaus, 1862",
Walpodenstraße 19, Mainz-Altstadt,"großvolumiges viergeschossiges Wohn- und Mälzereigebäude, neugotische Motive, 1860, Architekt Joseph Laské; Ausstattung",
Walpodenstraße 27, Mainz-Altstadt,"Lagerkeller der Sektkellerei Kupferberg, in den Hang gebauter fünfgeschossiger Felsenkeller, 1897, Architekt Friedrich Pricken, Fassadengestaltung Oscar Hauswald",
Walpodenstraße 37, Mainz-Altstadt,"viergeschossiges gotisierendes Zeilenwohnhaus mit Mansarddach, sandsteingegliederter Klinkerbau, 1905, Architekt Georg Suder",
Weihergarten 5, Mainz-Altstadt,"Musikverlag Schott; klassizistisches Bürgeranwesen, um 1790; dreigeschossiger, fünfachsiger südlicher Hausteil, Architekt eventuell Wilhelm Schwab; neunachsiger nördlicher Hausteil mit Risalit, um 1790, Architekt wohl Wolfgang Streiter; Ausstattung; gärtnerisch gestalteter Innenhof mit klassizistischem schmiedeeisernem Gitter, 1786/87 (aus dem kurfürstlichen Schloss)",
Weihergarten 7, Mainz-Altstadt,dreigeschossiges klassizistisches Zeilenwohnhaus,
Weihergarten 8, Mainz-Altstadt,"viergeschossiges Zeilenwohnhaus, 1790",
Weihergarten 9, Mainz-Altstadt,"dreigeschossiges Zeilenwohnhaus mit Torfahrt, 1790, Architekt Wolfgang Streiter",
"Weihergarten 10, 11, 12", Mainz-Altstadt,"Kurienhöfe für das Domkapitel, Architekt Emanuel Joseph von Herigoyen; Nr. 10 und 12 dreigeschossige, siebenachsige Putzbauten, 1790/91, Nr. 11 dreigeschossiges Eckgebäude, Rohbau 1795 vollendet",
Weihergartenstraße 13, Mainz-Altstadt,"dreigeschossiges Eckwohnhaus, schlichter Walmdachbau, im Kern aus dem 17. Jahrhundert",
Weihergartenstraße 14–20, Mainz-Altstadt,"dreigeschossige fünfachsige Zeilenwohnhäuser, barock-klassizistische sandsteingegliederter Putzbauten, 1789–91; Nr. 14 Ausstattung",
Weintorstraße, Mainz-Altstadt,"Weintor; 1837, zwei Mauerscheiben aus Rotsandsteinquadern mit Fußgängerdurchgängen und Schießscharten flankieren breite Durchfahrt, stadtseitig mit Eisenangeln für Türen, Pfeiler mit bekrönenden Kugelaufsätzen",
Weintorstraße 1, Mainz-Altstadt,"Haus Zum Stein; im Kern romanischer Wohnturm, Ende des 12. Jahrhunderts, Erweiterung und Erhöhung um 1250, Umgestaltung wohl Anfang des 16. Jahrhunderts, Erneuerung nach 1793",
Weintorstraße 3, Mainz-Altstadt,"Wohnhaus, Putzbau des 16. Jahrhunderts mit älteren Teilen; Ausstattung",
(an) Weintorstraße 12, Mainz-Altstadt,"Torbogen mit Wappenstein sowie eingemauertes Dalbergsches Familienwappen im überformten Komplex, im Kern wohl Renaissance",
Weißliliengasse 1/3, Mainz-Altstadt,"so genannter Palazzo; palazzoartiges viergeschossiges Doppelhaus, Neurenaissancemotive, 1875, Architekt Peter Gustav Rühl; straßenbildprägend",
Weißliliengasse 5, Mainz-Altstadt,"repräsentatives dreigeschossiges Wohnhaus mit Mansardwalmdach, Neurenaissancemotive, 1877",
Weißliliengasse 7, Mainz-Altstadt,"dreigeschossiges Wohnhaus mit rückwärtigem Flügel und Hinterhaus, Mansarddachbau, Neurenaissancemotive, 1872, Architekt Eduard Kreyßig",
Willigisstraße 6, Mainz-Altstadt,"ehemaliger Hof des St. Stefansstiftes; stattlicher Walmdachbau, teilweise Fachwerk (verputzt), 1826, im Kern aus dem späten 17. Jahrhundert; Ausstattung; zwei ältere tonnengewölbte Keller",
Willigisstraße 7, Mainz-Altstadt,"ehemaliges Präbendehaus des St. Stefansstiftes; stattlicher Krüppelwalmdachbau, teilweise Fachwerk (verputzt), um 1720, Anbau des 19. Jahrhunderts; Ausstattung; tonnengewölbter Keller teilweise älter; barocke Ummauerung",
Zanggasse 32, Mainz-Altstadt,"viergeschossige Zeillen-Doppelhaushälfte mit Torfahrt, Neurenaissancemotive, 1885, Architekt C. Schumacher, Ladeneinbau 1894",
Zanggasse 34, Mainz-Altstadt,"viergeschossige Zeillen-Doppelhaushälfte mit Torfahrt und Balkon, Neurenaissancemotive, 1885, Architekt C. Schumacher, Ladeneinbau 1929",
