Hattenbergstraße, Mainz-Neustadt,"zwei Betonbogenbrücken mit Eisengeländer, Jugendstilmotive, 1904"
Hindenburgstraße 10/12, Mainz-Neustadt,"spiegelsymmetrisches Doppelhaus mit ausgebautem Mansarddach, neugotische, Renaissance- und Jugendstilformen, 1899, Architekt Reinhold Weisse; bauzeitliche Garteneinfriedung"
Hindenburgstraße 13, Mainz-Neustadt,"repräsentatives viergeschossiges Mietshaus, 1899"
Hindenburgstraße 23/25, Mainz-Neustadt,"fünfgeschossiges Doppelhaus, reicher Jugendstildekor, 1903, Architekt Peter Scheuren"
Hindenburgstraße 26, Mainz-Neustadt,"fünfgeschossiges Zeilenwohnhaus, Jugendstildekor, 1904, Architekt Carl Strebel"
"Hindenburgstraße 28, Kurfürstenstraße 36", Mainz-Neustadt,"fünfgeschossiges Eckhaus mit aufwändiger Hauptfassade, Nachbarhaus schlichter, 1904, Architekt Wilhelm Hahn"
"Hindenburgstraße 43–49, Josefstraße 39a, Lessingstraße 22", Mainz-Neustadt,"ehemalige „Wohnhäuser zur Unterbringung von Offiziers- und Beamtenfamilien der Besatzung“; monumentale, ursprünglich viergeschossige Wohnanlage mit repräsentativer Hauptfassade, 1921, Architekt Peter Gustav Rühl"
Hindenburgstraße 44, Mainz-Neustadt,"Fragmente der Vorhallenkolonnade der ehemaligen Hauptsynagoge, 1910–12, Architekt Willy Graf, Stuttgart, sowie Gedenktafel"
Hindenburgstraße 51, Mainz-Neustadt,"fünfgeschossiger Putzbau, reich dekorierte Kastenerker, 1909, Architekt Emil Dyrauf"
Hohenstaufenstraße 7, Mainz-Neustadt,"fünfgeschossiges Eckhaus, gotisierende Formen, um 1905; straßenbildprägend"
Illstraße 14, Mainz-Neustadt,"repräsentatives viergeschossiges Eckhaus, Neurenaissance, 1894, Architekt Philipp Noll"
Ingelheimstraße 1–3, Mainz-Neustadt,"historische Lichtreklame Erdal-Frosch; Froschskulptur, Kunststoff-Hohlkörper, 1960 nach dem Vorbild des 1945 zerstörten Betonvorgängers, auf dem ursprünglichen Turmunterbau von 1918"
Jakob-Dieterich-Straße 1, Mainz-Neustadt,"fünfgeschossiges sandsteingegliedertes Zeilenwohnhaus, 1909, Architekt Johann Schreyer"
Josefsstraße 12, Mainz-Neustadt,"fünfgeschossiges Wohnhaus mit üppigem Fassadendekor, 1901, Architekt Heinrich Roos"
Josefsstraße 14, Mainz-Neustadt,"fünfgeschossiges Wohnhaus mit asymmetrischer Fassadengestaltung, 1903, Architekt Heinrich Gaul"
Kaiser-Karl-Ring 6a, Mainz-Neustadt,"fünfgeschossiges Wohn- und Geschäftshaus, Backsteinfassade unter expressionistischem Einfluss, 1927, Architekt Martin Fass"
Kaiser-Karl-Ring 7/9, Mainz-Neustadt,"spiegelsymmetrisches Doppelhaus, 1906, von Philipp Häfner begonnen, vollendet von Heinrich Gaul"
Kaiser-Karl-Ring 11, Mainz-Neustadt,"Zeilenwohnhaus, Balkone mit reichen floralen Schmiedeeisenkörben, 1905, Architekt Heinrich Gaul"
"Kaiser-Karl-Ring 24, 26–30, 34", Mainz-Neustadt,"fünfgeschossige Wohn- und Geschäftshäuser, sandsteingegliederte Backsteinbauten, 1904–06, Architekt Peter Scheuren"
Kaiserstraße, Mainz-Neustadt,"Kreyßig-Denkmal; Büste Eduard Kreyßigs, 1904 von Nikolaus Lipp"
Kaiserstraße 2, Mainz-Neustadt,"viergeschossiges Zeilenwohnhaus, Neurenaissance, 1890, Architekten Schumacher und Greiner"
Kaiserstraße 5, Mainz-Neustadt,"Gebäude der Reichsbahndirektion; dreiteiliger Flachdachbau, muschelkalkverkleideter Eisenbetonskelettbau mit blockhaften Seitenflügeln, 1936/37, im ersten Geschoss gedeckte Brücke zum ehemaligen Verwaltungsbau"
(an) Kaiserstraße 9, Mainz-Neustadt,"Hausmadonna, auf einer Konsole stehende Kopie einer barocken Muttergottes mit Kind"
Kaiserstraße 31, Mainz-Neustadt,"viergeschossiges späthistorisches Eckwohnhaus mit Mansarddach, 1889, Architekt Ernst Zehrlaut"
Kaiserstraße 35, Mainz-Neustadt,"anspruchsvolles viergeschossiges Wohnhaus, reicher Neurenaissance-Dekor, wohl 1883, Architekt Philipp Baum"
Kaiserstraße 37, Mainz-Neustadt,"viergeschossiges Eckwohnhaus mit symmetrischen Fassaden und betonter Ecke, bezeichnet 1890"
Kaiserstraße 49, Mainz-Neustadt,"späthistoristisches Einfamilienhaus mit ausgebautem Mansarddach, 1895, Architekt August Hock"
Kaiserstraße 56, Mainz-Neustadt,"Evangelische Christuskirche; monumentaler Zentralbau über griechischem Kreuz mit Tambourkuppel, Neurenaissance, 1897–1903, Architekt Eduard Kreyßig, vereinfacht vollendet von Franz Fredriksson, nach Kriegsbeschädigungen Wiederherstellung 1953/54, Architekt Otto Vogel; straßen- und stadtteilbildprägend; zugehörig die Pfarrhaus- und Gemeindebauten"
Kaiserstraße 63, Mainz-Neustadt,"Einfamilienhaus mit basaltverkleidetem Souterrain, Grundriss und Ausstattung 1900, Architekt Philipp Krebs, Fassadenentwurf von Emanuel von Seidl, München"
Kaiser-Wilhelm-Ring 8, Mainz-Neustadt,"viergeschossiges Eckhaus mit ausgebautem Mansarddach, Backsteinfassade, 1894, Architekt Carl Martin Wirth"
"Kaiser-Wilhelm-Ring 34 und 36, Aspeltstraße 7", Mainz-Neustadt,"fünfgeschossige Wohn- bzw. Wohn- und Geschäftshäuser mit sandsteingegliederten Backsteinobergeschossen mit gotisierenden Formen, halbrunde Ecke, 1906, Architekt Emil Dyrauf"
Kaiser-Wilhelm-Ring 51, Mainz-Neustadt,"viergeschossiges Zeilenwohnhaus mit Gastwirtschaft, späthistoristischer Mansarddachbau, 1902, Architekten Gebrüder Mertes"
Kaiser-Wilhelm-Ring 82, Mainz-Neustadt,"fünfgeschossiges Wohn- und Geschäftshaus, sandsteingegliederter Klinkerbau, Neurenaissance, um 1895"
"Kreyßigstraße 36, Moselstraße 2/4, Richard-Wagner-Straße 15", Mainz-Neustadt,"Wohnblock mit rundbogigen Erdgeschossfenstern, Erkern und Dreiecksgiebeln, 1925/26"
Kurfürstenstraße 7, Mainz-Neustadt,"späthistoristisches Wohn- und Geschäftshaus, neubarocke Formen, 1885, Architekt Peter Gustav Rühl, Ladeneinbauten 1902"
Leibnizstraße 13, Mainz-Neustadt,"Leibnizschule; Eingangsachse mit aufwändigem Dekor, bezeichnet 1905, nach Plänen des Stadtbauamtes"
Leibnizstraße 14, Mainz-Neustadt,"viergeschossiges späthistoristisches Zeilenwohnhaus mit ausgebautem Mansarddach, Neurenaissanceformen, 1892, Architekten Zulehner & Cie"
Leibnizstraße 24, Mainz-Neustadt,"sechsgeschossiges Zeilenwohnhaus, neugotischer Klinkerbau, 1903"
Leibnizstraße 28, Mainz-Neustadt,"fünfgeschossiges Zeilenwohnhaus, Jugendstil-Anklänge, 1903, Architekt Peter Scheuren"
Leibnizstraße 30, Mainz-Neustadt,"stattliches späthistoristisches Wohnhaus, übergiebelter Kastenerker, Stufengiebel, 1908"
Leibnizstraße 31, Mainz-Neustadt,"fünfgeschossiges Wohn- und Geschäftshaus, Backstein, Neurenaissance, 1904, Architekt Jacob Prestel"
Leibnizstraße 33/35, Mainz-Neustadt,"fünfgeschossiges Doppelhaus mit Mansarddach, Putz und Keramikplatten, 1936, Architekten Ludwig Becker und Anton Falkowski"
Leibnizstraße 38, Mainz-Neustadt,"fünfgeschossiges Wohnhaus, Neurenaissanceformen, um 1902"
Leibnizstraße 44, Mainz-Neustadt,"fünfgeschossiger Putzbau mit reichem Dekor, 1916, Architekt Emil Dyrauf"
Leibnizstraße 45, Mainz-Neustadt,"fünfgeschossiges Eckhaus mit anspruchsvoller Fassadengliederung, 1909, Architekt Reinhold Weisse"
Leibnizstraße 52/54, Mainz-Neustadt,"zwei Wohn- und Geschäftshäuser mit schlichtgeometrischem Fassadendekor, 1910, Architekt Reinhold Weisse"
Leibnizstraße 53, Mainz-Neustadt,"schmales Wohnhaus mit originellen Fensterbekrönungen im Erdgeschoss, um 1905"
Leibnizstraße 67, Mainz-Neustadt,"Goetheschule; schlichter Putzbau mit aufwändigem Portal, Treppenturm, 1908"
Lessingstraße 3, Mainz-Neustadt,"fünfgeschossiges Zeilenwohnhaus, späthistoristischer Klinkerbau, 1904/05, Architekt Martin Zimmermann"
Lessingstraße 5, Mainz-Neustadt,"viergeschossiges Eckhaus, neugotische Formen, 1905, Architekt Johann Theodor Schmitt; nach Kriegszerstörung Fassade zum Ring und eine Achse zur Lessingstraße erhalten"
Lessingstraße 11, Mainz-Neustadt,"fünfgeschossiges Wohnhaus, stilisierte geometrische Jugendstilformen, Oberlichtportal mit bemerkenswertem zweiflügeligem Türblatt, 1906/07, Architekt Johann Theodor Schmitt"
Mainstraße 41, Mainz-Neustadt,"fünfgeschossiges Wohn- und Geschäftshaus, geometrisch-barocke Formen, 1905, Architekten Gebrüder Mertes"
"Moselstraße 5, 7, 9", Mainz-Neustadt,"anspruchsvolle symmetrische Anlage mit überhöhtem Mittelbau, neuklassizistische und Heimatstil-Formen, 1912, Architekt Reinhold Weisse"
Moselstraße 7, Mainz-Neustadt,"dreiachsiges fünfgeschossiges Wohnhaus, kunststeingegliederter Putzbau mit pilastergerahmtem Mittelrisalit, 1912, Architekt Reinhold Weisse"
Mozartstraße 19, Mainz-Neustadt,"fünfgeschossiges Wohnhaus, Klinkerbau, Jugendstilmotive, um 1905, Architekt Peter Scheuren; zugehörig zweigeschossiges Hinterhaus"
Nackstraße 9, Mainz-Neustadt,"fünfgeschossiges späthistoristisches Zeilenwohnhaus, 1905/06, Architekt Karl Hermann"
Neckarstraße 6, Mainz-Neustadt,"viergeschossiges Wohn- und Geschäftshaus mit ausgebautem Mansarddach, 1907, Architekt Johann Schreyer"
Pankratiusstraße 28, Mainz-Neustadt,"sechsgeschossiges (ursprünglich fünfgeschossiges) späthistoristisches Wohnhaus mit Kastenerker, Architekt Heinrich von Schmidt"
Pankratiusstraße 30, Mainz-Neustadt,"späthistoristisches Wohnhaus, Backstein- und Putzflächen, 1910, Architekt Emil Dyrauf"
Parcusstraße 3, Mainz-Neustadt,"Gewände und Türblatt der Torfahrt, Kastenerker, 1893, Architekt Philipp Krebs"
Parcusstraße 5, Mainz-Neustadt,"Geburtshaus der Anna Seghers; fünfgeschossiges späthistoristisches Zeilenwohnhaus, 1896, Architekt Franz Suder"
Peter-Cornelius-Platz 4, Mainz-Neustadt,"dreiachsiges sechsgeschossiges Wohnhaus (oberstes Geschoss neu) mit alternierenden Sandstein- und Klinkerstreifen, neugotische Motive, um 1900"
Raimundistraße 2, Mainz-Neustadt,"fünfgeschossiges Zeilenwohnhaus, neubarocke und Jugendstilformen, 1904/05, Architekt Peter Scheuren"
Rheinallee, Mainz-Neustadt,"Eisenbahnüberführung, Eisenbogenbrücke mit eisernem Geländer, 1904, Architekten Merkel und Konsorten"
Rheinallee 6, Mainz-Neustadt,"ursprünglich viergeschossiges Zeilenwohnhaus mit betont vertikal gegliederter Fassade, 1899, Architekt Reinhold Weisse"
Rheinallee 7, Mainz-Neustadt,"fünfgeschossiges Zeilenwohnhaus, neuklassizistischer Dekor, 1913, Architekt Jacob Secker; bauzeitliche Einfriedung"
Rheinallee 8, Mainz-Neustadt,"Zeilenwohnhaus mit polygonalem Standerker, 1899, Architekt Reinhold Weisse"
Rheinallee 9, Mainz-Neustadt,"fünfgeschossiges Zeilenwohnhaus mit polygonalem Standerker, 1904, Architekt Peter Gustav Rühl"
Rheinallee 10, Mainz-Neustadt,"fünfgeschossiges Mietshaus in malerisch-altdeutscher Gestaltung, 1902, Architekt Reinhold Weisse"
Rheinallee 13, Mainz-Neustadt,"fünfgeschossiges Zeilenwohnhaus mit überhöhter Mittelachse, 1900, Architekt Johann Schreyer"
Rheinallee 16, Mainz-Neustadt,"urspr. fünfgeschossiges Zeilenwohnhaus, barockisierender Jugendstil-Dekor, 1899, Architekt Wilhelm Hahn"
Rheinallee 28–34, Mainz-Neustadt,"vier fünfgeschossige Häuser mit Jugendstilfassaden, 1907, Architekt Emil Dyrauf"
Rheinallee 40, Mainz-Neustadt,"fünfgeschossiger späthistoristischer Putzbau, neuromanische, neugotische und Neurenaissanceformen, 1902"
"Rheinallee 91/93, Nahestraße 9", Mainz-Neustadt,"drei fünfgeschossige Wohnhäuser, repräsentative Eckgruppe mit ähnlicher Fassadengliederung, 1906/07, Architekten Gebrüder Mertes"
"Richard-Wagner-Straße 9, 11, 13, Kreyßigstraße 11", Mainz-Neustadt,"vier Wohn- und Geschäftshäuser mit gleichartiger Fassadengliederung und unterschiedlichen Detailformen, 1905, Architekt Philip Muhl"
Schottstraße 1, Mainz-Neustadt,"Hotel Königshof, viergeschossiger sandsteingegliederter Klinkerbau, Neurenaissance, um 1880"
Schottstraße 3/5, Mainz-Neustadt,"repräsentatives Wohn- und Geschäfts-Doppelhaus, Neurenaissance, bezeichnet 1889, Architekt Franz Suder"
Sömmerringplatz 5, Mainz-Neustadt,"viergeschossiges Zeilenwohnhaus mit Mansarddach, 1899, Architekt Adam Roedler"
"Sömmerringstraße 2, Neckarstraße 1", Mainz-Neustadt,"Eckbebauung, zwei Wohn- und Geschäftshäuser mit phantasievoll-abstraktem Dekor, 1906, Architekt Peter Scheuren"
Taunusstraße 5, Mainz-Neustadt,"Wohnhaus mit übergiebeltem Erker, Neurenaissance, 1890, Architekt Ludwig Becker"
Taunusstraße 23, Mainz-Neustadt,"viergeschossiges Wohnhaus, sandsteingegliederter Klinkerbau, um 1898"
Taunusstraße 25, Mainz-Neustadt,"viergeschossiges Wohnhaus, Neurenaissanceformen, um 1895; bauzeitliche Einfriedung"
Taunusstraße 33, Mainz-Neustadt,"viergeschossiger Putzbau mit reichem neubarockem Stuckdekor, um 1900"
Taunusstraße 37/39, Mainz-Neustadt,"Doppelhaus, Backsteinfassaden mit Loggien und Balkonen, 1896, Architekt Johann Görz"
Taunusstraße/Ecke Frauenlobstraße, Mainz-Neustadt,"Frauenlobtor; zwei Mauerstücke mit Schießscharten, zwischen den Pfeilern gusseiserne Pfosten, Teil der so genannten Rheinkehlbefestigung von 1874/75"
"Uhlandstraße 2, Pankratiusstraße 28", Mainz-Neustadt,"zwei Wohn- und Geschäftshäuser mit farblich abgesetzten Rahmen und Schmuckformen, 1907, Architekt Heinrich Schmidt"
"Wallaustraße 75, 77 und 84/86", Mainz-Neustadt,"fünfgeschossige Wohnhäuser auf geschosshohen Souterrains, 1905, Nr. 77 Architekt Ludwig Becker, Nr. 84/86 Architekt Philipp Häfner"
Zwerchallee 24, Mainz-Neustadt,"Gebäude des ehemaligen Stadtreinigungsamtes; Verwaltungsgebäude, teilweise Zierfachwerk, Pferdestall, kurz nach 1900"
Denkmalzone Altes Gaswerk (Weisenauer Straße 15), Mainz-Oberstadt,"ehemaliges Gaswerk der Stadt Mainz auf der ehemaligen Anlage der Favorite; Südostfront: zwei Wehrbauten, Ostseite: neugotische Rotsandsteinquaderbauten in Pavillonbauweise, 1853–55, Architekt Joseph Dörr"
"Denkmalzone Am Fort Josef 2, 1–5 (ungerade Nummern), Am Linsenberg 2–6 (gerade Nummern), Am Römerlager 25–43 (ungerade Nummern), 28–40 (gerade Nummern), Augustusstraße 1–3 (ungerade Nummern), Hochgesandstraße 1, Langenbeckstraße 28–38 (gerade Nummern)", Mainz-Oberstadt,"Wohngebiet auf dem Höhenplateau zwischen barockem Bastionenring und dem barocken Außenfort, entstanden ab 1920 für verschiedene Bauträger, offene Blockbebauung in neubarocker Gestaltung in der Art des Heimatstils, zweigeschossige Putzbauten mit ausgebauten Mansarddächern, Vorgärten im Blockinneren Wirtschaftgärten, Baumreihen zur Abgrenzung der Fahrbahn"
"Denkmalzone Am Gautor 15, Kästrich 1–5 (ungerade Nummern)", Mainz-Oberstadt,"neubarocke Blockrandbebauung aus Wohn- und Geschäftshäusern an der Ecke Kästrich/Am Gautor, die westliche Flanke des geplanten neuen Stadteingangs anstelle des 1896 abgebrochenen und translozierten Gautors"
"Denkmalzone Am Klostergarten 1–15 (ungerade Nummern); 2–6 (gerade Nummern); Am Rosengarten 8–14 (gerade Nummern) und 13–31 (ungerade Nummern); Am Stiftswingert 3, 5; Auf dem Albansberg 2; Hechtsheimer Straße 64–78 (gerade Nummern)", Mainz-Oberstadt,"Wohnhausbauten für französische Offiziersfamilien, 1919–21 im Auftrag des Reichsvermögensamtes von verschiedenen Mainzer Architekten erstellt, rhythmisch gruppiert, zweigeschossige Massivbauten in klassizistischen Formen, Architekturteile aus Kunststein, verschieferte Walmdäche, zugehörig die Gärten"
"Denkmalzone An der Favorite 2, 4, Göttelmannstraße 56", Mainz-Oberstadt,"Gruppe von 1922 durch die Reichsvermögenverwaltung errichtete Bauten für französische Offiziersfamilien, drei zweigeschossige Zweispänner, Putzbauten mit sparsamen Sandsteingliederungen und Walmdächern an städtebaulich markanter Stelle"
"Denkmalzone An der Karlsschanze 5, 7, 10, 12, 14, 16, Am Rosengarten 2, 4, Auf dem Albansberg 8, 10, 12", Mainz-Oberstadt,"bevorzugte Villengegend des Mainzer Großbürgertums, qualitätvolle Villenbauten auf großen Grundstücken, Darmstädter Jugendstil, Neubarock und Landhausstil, teilweise bauzeitliche Einfriedungen, 1909–14; straßenbildprägend"
"Denkmalzone Auf der Bastei 1, 2, 3", Mainz-Oberstadt,"Ensemble aus Einzelvilla (Nr. 2, ehemalige Villa Jung) und den Zwillingsvillen Nr. 1 und 3 (ehemalige Villen Behnke) in beherrschender Lage im südlichen Teil der einstigen Bastion Alexander, 1913 errichtet"
"Denkmalzone Auf der Steig 2/4, 6/8, 10, 12/14, Am Frankenhag 11/13", Mainz-Oberstadt,"anspruchsvolle Wohnhaussiedlung in reichem Landhausstil, 1909/10 von der „Reichskommission für die Mainz-Kasteler Festungsgrundstücke“ von Paul Kubo entworfen; drei Doppelhäuser, ein Einzelhaus, geschlossene Einfriedung; zu Auf der Steig 4: Pavillon mit neubarocker Nischenädikula, Statue des heiligen Alban"
"Denkmalzone Backhaushohl 2, 4, 6 und 8", Mainz-Oberstadt,"um den Kirchhof der Pfarrkirche St. Achatius gruppierte schlichte Häuser (Nr. 2 Krüppelwalmdachbau, 1834; Nr. 6 zwei Wohnhäuser aus der ersten Hälfte und der Mitte des 19. Jahrhunderts, 1895 und 1892 umgebaut; Nr. 8 bescheidener Putzbau, Mitte des 19. Jahrhunderts), die in Anordnung, Größe und Gestaltung ein Bild vom Zahlbach des 19. Jahrhunderts bieten"
"Denkmalzone Bastion Martin 4/6, 14–20 (gerade Nummern), Drususstraße 2/4, Martinsstraße 2", Mainz-Oberstadt,"zwei Baublöcke, ab 1921 von der Reichsvermögensverwaltung für französische Offiziers- und Unteroffiziersfamilien errichtet nach Plänen von Architekten der Arbeitsgemeinschaft Bastion Martin; drei- und viergeschossige Putzbauten in klassizierenden Großformen, zum Teil Kunststeinreliefs über den Eingängen"
Denkmalzone Bretzenheimer Straße 2 und 6, Mainz-Oberstadt,"kleine Gebäudegruppe am Ortsrand von Zahlbach bei der Mündung von Mühlweg und Schaftriebweg und - nicht mehr sichtbar - den Gewässern Wildgraben und Zeybach (Nr. 2 Putzbau mit Fachwerkobergeschoss, 19. Jahrhundert, Zwerchhaus jünger; Nr. 6 breitgelagerter Putzbau, 19. Jahrhundert), mit altem Wege- und Gewässerverlauf von ortsgeschichtlicher Bedeutung"
"Denkmalzone Ebersheimer Weg 7–25 (ungerade Nummern) und 8–30 (gerade Nummern), Kreuzschanze 2–8 und 10–28 (gerade Nummern), Martin-Luther-Straße 40–44 und 46–50 (gerade Nummern)", Mainz-Oberstadt,"Reihenhaussiedlung, 1928/29 von der Siedlungsgesellschaft für das Verkehrspersonal GmbH, Darmstadt (Siege), von F. W. Schieker und Kleinschmitt; in Zeilenhausschema geordnete Kleinhäuser, zweigeschossig mit ziegelgedeckten Satteldächern, an den Ecken dreigeschossige, flach gedeckte Kopfbauten; einschließlich der durch Hecken eingefassten Vorgärten und rückwärtig liegenden Hausgärten"
"Denkmalzone Görz-Stiftung (Untere Zahlbacher Straße 10–16, 18/20 und 22–28, Am Dalheimer Kloster 1/3, Eupener Straße 1/3, 2/4 und 5, Görzstraße 1/3 und 2/4, Lindenschmittstraße 21/23, 25/27 und 29–33)", Mainz-Oberstadt,"symmetrisch angelegte Siedlung des Bau- und Sparvereins Mainz mit elf eng stehenden drei- oder viergeschossigen Mehrfamilienhäusern in verhaltenem Heimatstil, mit begrünten Innenhöfen, zwischen 1903 und 1937, gut erhaltenenes Beispiel des genossenschaftlichen Wohnungsbaus"
Denkmalzone Grüngürtel-Promenade, Mainz-Oberstadt,"Parkanlage auf dem Gebiet der 1904 aufgegebenen Festungswerke und Umfassung des Bastionen-Tracé zwischen Römerwall und Auf der Steig nach Plänen von Friedrich Pützer, 1930 aufs Doppelte verbreitert zwischen Römerwall und Jägerstraße und mit Freizeitanlagen ausgestattet (Planschbecken, Liegewiese, Turnplatz); innerhalb der Anlage außerdem neubarockes Pumphaus, kubischer Ziegelbau mit Haubendach; Peter-Cornelius-Denkmal, 1930 von Hugo Lederer; Denkmal der in beiden Weltkriegen Gefallenen des 2. nassauischen Infanterieregiments Nr. 88 mit Spolien des zerstörten Denkmals von 1931"
"Denkmalzone Hauptfriedhof (Saarstraße, Untere Zahlbacher Straße)", Mainz-Oberstadt,"1803 angelegt, 1831, 1847/48, 1873, 1893/94, 1918 erweitert, planmäßig in rechtwinklige Felder aufgeteiltes Areal, die durchgehenden Wege von Linden gesäumt; älteste erhaltene Grabsteine von 1805–07, Belegung der Grüfte ab 1850; große Zahl qualitätvoller Grabmäler, Grüfte und Denkmäler; Krematorium 1903, Architekt Josef Hassinger, monumentaler Kuppelbau in klassischen Architekturformen, Friedhofstor mit Sphingen; öffentliche Grabmäler: Kreuzigungsgruppe, 1815; helmbekröntes Veteranendenkmal, 1834; Preußendenkmal (1848) und Denkmal der Pulverturmexplosion (1857); Prinz-Holstein-Denkmal, 1872, Entwurf Eduard Kreyßig, Galvanoplastik von Heinrich Barth; Großes Franzosen-Denkmal (1870/71), Fiale mit Trophäen- und Kreuzaufsatz; Deutsches Kriegerdenkmal, 1873, Entwurf Eduard Kreyßig; Hessisches Kriegerdenkmal, 1882, Obelisk, Entwurf E. Marx; Pietà, 1895; ehrenhofartige Anlage, 1909, und so genanntes Kleines Franzosendenkmal; Französischer Garnisonsfriedhof, 1925, Obelisk, umgeben von schlichten Grabsteinen; Deutscher Ehrenhof mit 1928 eingeweihter Gedächtnishalle, Entwurf Adolf Gelius, Skulptur von Hugo Lederer, Berlin"
"Denkmalzone Jägerstraße 24/26, Neumannstraße 19–23 (ungerade Nummern)", Mainz-Oberstadt,"Wohnhaussiedlung für die französische Besatzung in neubarock-klasizierenden Formen, Zweispänner mit ausgebauten Mansardwalmdächern, 1923–25 von Ludwig Becker und Anton Falkowski"
Denkmalzone Jüdischer Friedhof (Untere Zahlbacher Straße), Mainz-Oberstadt,"1881 eröffnet im direkten Anschluss an den Hauptfriedhof; Trauerhalle, eingeschossiger Backsteinbau in orientalisierenden Formen, 1880/81, Architekt Eduard Kreyßig; einfache Grabsteine mit Inschrift, klassizistische Grabmäler, zum Beispiel: Feld 1 Grabstätte Eheleute Hecht (1881/1888), Postamente mit verhüllten Urnen; Grabstätte Eheleute Oppenheim (1884), Obelisken; Feld 2 H. Meyer, Urne unter Baldachin, Umzäunung, 1890; Feld 3 B. Wolf, aufgesockelter, rosenumwundener Säulenstumpf, 1894; Grabstätte M. M. Mayer (1917), Ädikula; Feld 5 Grabstätte Eheleute Mayer (1903/1916), Ädikulen; Grabstätten Oppenheim (1902/1907), Ädikulen; Feld 7 M. Loeb (1924) und B. Simon (1926), neusachlich"
"Denkmalzone Kartaus (Kartaus 1/3, 5/7, 9/11 und 13/15, Göttelmannstraße 46/48, 50/52 und 54)", Mainz-Oberstadt,"Wohnhofsiedlung, Villenkomplex im Landhausstil, 1911/12 von der „Reichskommission für die Mainz-Kasteler Festungsgrundstücke“, Architekt Paul Kubo"
Denkmalzone Kästrich 13/15–47 (ungerade Nummern), Mainz-Oberstadt,"nach der Pulverturmexplosion 1857 neu entstandene Häuserzeile des älteren Kästrich, der Westseite der Straße, die den im Nordwesten gelegenen Alexanderturm als Blickpunkt miteinbezieht; traufständige, meist zweigeschossige kleine Häuser mit rückwärtigen Lichthöfen zur mittelalterlichen Stadtmauer; Nr.41, 41a, 45, 45a: Blankziegelhäuser mit Zwerchhäusern nach Plänen des Stadtbaumeisters Joseph Laské"
Denkmalzone Krankenhaus (Langenbeckstraße 1), Mainz-Oberstadt,"ehemaliges städtisches Allgemeines Krankenhaus (heute Universitätskliniken); im so genannten Pavillonsystem 1911–14 von Adolf Gelius erbaute achsensymmetrisch ausgerichtete Anlage aus drei, durch Korridore verbundene Gebäudereihen; Patientenhäuser, zweigeschossige Putzbauten; langgestreckte Krankenbauten mit zweieinhalbgeschossigen Mittelpavillons und Seitenrisaliten; zentrale Gartenanlage mit Brunnenschale; Gebäude 1: Hauptgebäude, Dreiflügelanlage auf H-förmigem Grundriss, Mansarddach, teilweise bauzeitliche Einfriedung; Gebäude 2: in den 1920er Jahren L-förmig erweitertes Schwesternhaus mit Mansarddach, an der Nordseite katholische St.-Rochus-Kapelle; Gebäude 3: elfachsiges Krankengebäude mit Mansarddach; Gebäude 4, 5, 10, 11: durch verglaste Wandelgänge verbundene gleichartige Krankengebäude, Mittel- und Eckrisalite; Gebäude 6: Badehaus; Gebäude 7: Operationshaus, zweigeschossiger Teil mit Walmdach, eingeschossiger Gartenteil mit Mansarddach; Gebäude 8: ehemaliges Haus für Lungenkranke, Walmdachbau mit Wintergarten; Gebäude 9: Gebäude für Infektionskranke, zweigeschossiger Mittelteil, eingeschossige Seiten, zwei Rundtürme mit Kegeldach; Gebäude 12: ehemaliges Kinderhaus mit Eingangsrisalit; Gebäude 13: eingeschossig; Gebäude 14: ehemaliges Haus für geschlechtskranke Frauen, Walmdachbau; Gebäude 15: Rest des ehemaligen Hauses für psychisch Kranke; Gebäude 16: Kesselhaus, symmetrisch zusammengestellte ein- und zweigeschossige Teilbauten"
Denkmalzone Kupferbergterrasse, Mainz-Oberstadt,"Aussichtspromenade auf dem über dem Kästrich gelegenen Plateau, 19. Jahrhundert, von Baumreihen durchmessen"
"Denkmalzone Lanzelhohl 96, 98 und 100", Mainz-Oberstadt,"Häusergruppe am Anfang des Weges nach Bretzenheim (Nr. 100 ehemalige Hofanlage mit zwei Putzbauten, Anfang des 19. Jahrhunderts; Nr. 98 Fachwerkhaus, 1825 aufgestockt; Nr. 96 eingeschossiger Putzbau), östliche Begrenzung der Grundstücke Nr. 96 und 98 durch starke Mauer, möglicherweise ein ehemaliger Hochwasserschutz gegen den Zeybach"
"Denkmalzone Neumannstraße 3, 5, 7", Mainz-Oberstadt,"drei dreigeschossige Flachdachbauten im Bauhausstil, 1932, Architekt Carl Hermann Schieker"
Denkmalzone Römersteine, Mainz-Oberstadt,"Rest eines römischen Aquädukts, etwa 60 Gusskerne der ehemaligen Brückenpfeiler, spätes 1. Jahrhundert nach Christus"
