Andreasstraße,Altrich,"neugotisches Altarkreuz, Ende des 19. Jahrhunderts",49.95856,6.910515
Andreasstraße 31,Altrich,"ehemalige Schule mit Turnhalle und Lehrerwohnhaus (?); winkelförmige Anlage, Reformarchitektur, kurz vor oder nach dem Zweiten Weltkrieg",49.956659,6.911467
(zu) Andreasstraße 55,Altrich,"Fachwerkscheune, 19. Jahrhundert",49.955216,6.908781
Andreasstraße 71,Altrich,"spätklassizistisches Wohnhaus, bezeichnet 1867",49.954869,6.907155
Borschrech 12,Altrich,"Hofanlage; repräsentativer Krüppelwalmdachbau, bezeichnet 1888, Nebengebäude mit Backhaus und Scheune oder Remise",49.958856,6.909257
Büscheid 9,Altrich,"Katholische Filialkirche St. Quirinus; dreiachsiger gotisierender Saalbau, Ende des 19. Jahrhunderts",49.961458,6.907649
Büscheider Weg,Altrich,"Wegekreuz; barockes Schaftkreuz, wohl nachträglich bezeichnet 1848",49.961238,6.910874
(bei) Büscheider Weg 2,Altrich,"Wegekreuz; Schaftkreuz, Rotsandstein, bezeichnet 1659",49.961093,6.911314
Schulstraße 1a,Altrich,"Katholische Pfarrkirche St. Andreas; fünfachsiger gotisierender Saalbau, 1873",49.957419,6.9110000
Schneitkaul,Altrich,"Altarkreuz; Altarunterbau mit Kreuzigungsbildstock, 18. Jahrhundert, Kruzifix eventuell jünger",49.95677,6.910874
(bei) Zum Brühl 7,Altrich,"Wegekreuz; Schaftkreuz, Rotsandstein, bezeichnet 1703, Abschlusskreuz bezeichnet 1866",49.956115,6.913443
"Andreasstraße 1–5, nordöstlich der Ortslage an der Straße nach Wittlich",Altrich,"Gut Kirchhof; ehemals kurfürstliches Gut; langgestreckter L-förmiger Bau (Nr. 2 und 3), kleiner kubischer Mansardwalmdachbau, Haupthaus, eingeschossiges Wirtschaftsgebäude, spätklassizistisches Wohnhaus und Fachwerkscheune, zweite Hälfte des 19. Jahrhunderts; Wegekreuz bei Gut Kirchhof; Kreuzigungsbildstock, bezeichnet 1714",49.961568,6.913228
bei Neuenhof südlich der Ortslage,Altrich,"Kapelle; Putzbau, 19. Jahrhundert (?)",49.95677,6.910874
"(gegenüber) Haardt 9, südwestlich der Ortslage bei Hof Haardt",Altrich,"Kapelle; Putzbau, wohl von 1720",49.943084,6.895675
"nördlich der Ortslage an der Straße nach Wittlich, nahe der Lieserbrücke",Altrich,"Wegekreuz; barocker Kreuzigungsbildstock, 18. Jahrhundert",52.866262,14.057547
nordöstlich der Ortslage an einem Wirtschaftsweg,Altrich,"Wegekreuz; barockes Schaftkreuz, bezeichnet 1744",49.95677,6.910874
nördlich der Ortslage im Wald,Altrich,"Villa Altrich; historistisches Wohnhaus, Fachwerk auf Quadersockel, wohl vom Ende des 19. oder aus dem 20. Jahrhundert",52.866262,14.057547
"nördlich der Ortslage im Wald, in der Nähe der Villa Altrich",Altrich,"Wegekreuz; barockes Schaftkreuz, bezeichnet 1760, angeblich 1855 erneuert",52.866262,14.057547
"östlich der Ortslage, auf einem Feld jenseits der Eisenbahnlinie",Altrich,"Wegekreuz; neugotisches Altarkreuz, Rotsandstein, Ende des 19. Jahrhunderts",48.730297,8.295717
(bei) Im Haussauer Tal 6,Arenrath,"Kreuzigungsbildstock, bezeichnet 1713","",""
"Kirchstraße, auf dem Friedhof",Arenrath,"Schaftkreuz, bezeichnet 1742; Heiligenhäuschen, Rotsandstein, 18. Jahrhundert",48.074934,8.643239
Kirchstraße 3,Arenrath,"Wohnhaus, zweite Hälfte des 19. Jahrhunderts",49.952805,6.741578
Kirchstraße 5,Arenrath,"Katholische Pfarrkirche St. Alexius; vierachsiger klassizistischer Saalbau, 1855; Kriegerdenkmal, Erster und Zweiter Weltkrieg",49.952486,6.741578
"(neben) Hof Hütt 9, in Hütt nördlich der Ortslage",Arenrath,"Kapelle; Putzbau mit Dachreiter, bezeichnet 1910",49.966366,6.745979
nordöstlich der Ortslage,Arenrath,"Oberer Hof Mellich; Hofhaus, bezeichnet 1792, Umfassungsmauern und Hofgebäude älter",49.952956,6.742126
südlich der Ortslage an der Straße nach Niersbach,Arenrath,"Wegekapelle; Putzbau, bezeichnet 1894; Kreuzigungsbildstock, Rotsandstein, bezeichnet 1695",51.9335,12.225388
Koblenzer Straße,Bausendorf,"Wegekapelle; Putzbau, 19. Jahrhundert",50.012734,6.999457
(bei) Koblenzer Straße 16,Bausendorf,"Heiligenhäuschen; rund geschlossener Mauerblock, 18. oder 19. Jahrhundert",50.012618,6.999304
Kondelstraße 1,Bausendorf,"Katholische Pfarrkirche St. Servatius; vierachsiger Saalbau, 1865",50.013828,6.996654
Wyttenbachstraße 6,Bausendorf,"Pfarrhaus; barocker Krüppelwalmdachbau, um 1800",50.014389,6.995226
Am Hohlberg 10,Bausendorf,"Fachwerkhaus, teilweise massiv, Backofenvorbau, erste Hälfte des 19. Jahrhunderts",50.019986,6.984096
Heinzerather Straße,Bausendorf,"Katholische Filialkirche; kleiner Saalbau, wohl kurz nach 1945",50.02207,6.977502
bei der Heinzerather Mühle nordwestlich des Ortes,Bausendorf,"Katholische Kirche St. Bartholomäus; gotisierender Saalbau, 17. Jahrhundert; Gesamtanlage mit umfriedetem Kirchhof und Kirchhofskreuz, bezeichnet 1657 und 1960",50.012867,6.995298
"





Bausendorf, Kondelstraße 1",Bausendorf,"Katholische Pfarrkirche St. Servatius


",50.013828,6.996654
"





Olkenbach, Heinzerather Straße",Bausendorf,"Katholische Filialkirche


",50.02207,6.977502
"





Olkenbach, bei der Heinzerather Mühle",Bausendorf,"Katholische Kirche St. Bartholomäus


",50.012867,6.995298
"Denkmalzone ehemaliges Augustiner-Chorherrenstift Springiersbach (Karmelitenstraße 2, nördlich der Ortslage)",Bengel (Mosel),"heute Karmeliterkloster

Kirche St. Abrunculus; Säulenbasen des Gründungsbaus, 1127–36, pilastergegliederter Saalbau, 1769–72;
vierflügelige Klosteranlage: Ostflügel 1680, Wiederaufbau nach Brand von 1940, Nordflügel 1720; ehemaliges Abtshaus, 1629; Rokokoportal der ehemaligen Gerberei;
Kreuzigungsbildstock, bezeichnet 1691

",50.015367,7.062231
Wildbadstraße 46,Traben-Trarbach,"späthistoristische Villa, Neurenaissance und Neubarock, bezeichnet 1896",49.943925,7.108782
Wildbadstraße 98,Traben-Trarbach,"Mansarddach-Villa, Reformarchitektur, um 1905/10",49.941449,7.109698
Wildbadstraße 155,Traben-Trarbach,"stattlicher, dreigeschossiger Schieferbau, Neurenaissance, Eckturm, bezeichnet 1898",49.938939,7.109887
Wildbadstraße 169/171,Traben-Trarbach,"Doppelwohnhaus; sandsteingegliederter Bruchsteinbau, Neurenaissance, bezeichnet 1895",49.937559,7.109644
Wildbadstraße 201,Traben-Trarbach,"Hotel Parkschlößchen; Kur- und Logierhaus Wildbad, weitläufiger, in mehreren Abschnitten entstandener Baukomplex; stattlicher Walmdachbau, Fachwerk, 1901; dreigeschossiger Zeltdachbau, 1905, Architekt Bruno Möhring; Mansarddachbau, um 1800 (ehemalige Mühle?, Nr. 203); Nebengebäude, Jugendstil, Architekt wohl Bruno Möhring (Nr. 185)",49.934167,7.109294
Wolfer Weg 2,Traben-Trarbach,"Villa; Neurenaissance, bezeichnet 1884",49.949397,7.110381
Wolfer Weg 3,Traben-Trarbach,Villa in großem Park,49.949287,7.110633
Wolfer Weg 11,Traben-Trarbach,"Weingut; klassizistischer Walmdachbau, Turm mit Zwiebelhaube, um 1910 (?), im Kern eventuell aus der ersten Hälfte oder der Mitte des 19. Jahrhunderts",49.949669,7.11004
südlich der Stadt im Kautenbachtal,Traben-Trarbach,"ehemaliges Badehaus Bad Wildstein; langgestreckter eingeschossiger Mansarddachbau, um 1900/10",51.9335,12.225388
südöstlich von Starkenburg am Ahringsbach,Traben-Trarbach,Obere Starkenburger Mühle,48.034944,10.504477
südöstlich von Starkenburg am Ahringsbach,Traben-Trarbach,Starkenburger Mühle,48.034944,10.504477
Denkmalzone Ortskern,Traben-Trarbach,"historische Bausubstanz mit zum Teil sehr reichen Fachwerkhäuser des 17. Jahrhunderts, meist in Giebelstellung und oft von erstaunlich vollständiger Erhaltung sowie stattlichen, durchweg unverputzten Bruchsteinbauten des späten 19. Jahrhunderts",49.948678,7.111998
Am Spielplatz 2,Traben-Trarbach,"Fachwerkhaus, teilweise massiv, bezeichnet 1607",49.979935,7.103365
Berenbruchstraße 2,Traben-Trarbach,"Fachwerkhaus, teilweise massiv, bezeichnet 1618, 1901 dreigeschossige Überbauung des Straßenzwickels, teilweise historisierendes Sichtfachwerk",49.978179,7.104084
Berenbruchstraße 15,Traben-Trarbach,"Weingut; mächtiger spätklassizistischer Bruchsteinbau, Mansarddach, bezeichnet 1885",49.978817,7.102988
Berenbruchstraße 18,Traben-Trarbach,"Fachwerkhaus, teilweise massiv, wohl aus dem 17. Jahrhundert",49.979089,7.103204
Berenbruchstraße 22,Traben-Trarbach,"kleines Fachwerkhaus, teilweise massiv, 19. Jahrhundert",49.97906,7.102997
Berenbruchstraße 24,Traben-Trarbach,"stattliches Fachwerkhaus, teilweise massiv und verputzt, bezeichnet 1620 (?)",49.979147,7.102934
Burggasse 11,Traben-Trarbach,"Putzbau, teilweise verschiefert, äußeres Erscheinungsbild um 1900, im Kern eventuell aus dem 17. Jahrhundert",49.979425,7.103895
Halfengasse 2,Traben-Trarbach,"Krüppelwalmdachbau, bezeichnet 1837, rückwärtiger Trakt bezeichnet 1658",49.97884,7.104686
Halfengasse 8,Traben-Trarbach,"Fachwerkhaus, teilweise massiv, verputzt und verschiefert, wohl spätestens aus dem 17. Jahrhundert",49.978805,7.104237
(gegenüber) Klosterbergstraße 5,Traben-Trarbach,Kriegerdenkmal 1914/18,49.977536,7.104955
Klosterbergstraße 10/12,Traben-Trarbach,"Bruchstein-Streckhof, spätes 19. Jahrhundert",49.977658,7.104147
Kogelherrenstraße 8,Traben-Trarbach,"Fachwerkhaus, teilweise massiv, verkleidet, wohl aus dem 17. Jahrhundert",49.979355,7.102853
Maiweg 1,Traben-Trarbach,"Quereinhaus; Bruchsteinbau, um 1870/80",49.976916,7.104093
Maiweg 3,Traben-Trarbach,"ehemalige Schule; späthistoristischer Bruchsteinbau, Seitenrisalit, um 1880/90",49.976708,7.104012
(an) Schaffneigasse 1,Traben-Trarbach,zwei gotische Dienstkapitelle,49.978446,7.103967
Schaffneigasse 2,Traben-Trarbach,"Evangelische Pfarrkirche; vierachsiger Saalbau, 1685, Maurermeister Jakob Jäger, Wittlich",49.978539,7.104012
Wedenhofstraße 8,Traben-Trarbach,"ehemaliges Wohnhaus, jetzt Hotel; stattlicher Massivbau, teilweise mit Zierfachwerk, im Kern aus dem 17. Jahrhundert",49.977745,7.104362
Wedenhofstraße 9,Traben-Trarbach,"Fachwerkhaus, teilweise massiv, 17. Jahrhundert",49.978278,7.104093
Wedenhofstraße 18,Traben-Trarbach,"kleines Fachwerkhaus, teilweise massiv, wohl aus dem 17. Jahrhundert",49.978185,7.104228
Wedenhofstraße 21,Traben-Trarbach,"stattliches Fachwerkhaus, verkleidet, zwei polygonale Erker, wohl aus dem 17. Jahrhundert",49.978938,7.103922
Wedenhofstraße 26,Traben-Trarbach,"Fachwerkhaus, teilweise massiv, verputzt, bezeichnet 1830, im Kern spätestens aus dem 17. Jahrhundert, mehrfach überformt",49.978875,7.104084
Wedenhofstraße 30,Traben-Trarbach,"Fachwerkhaus, teilweise massiv, 17. Jahrhundert",49.979008,7.104003
Wedenhofstraße 31,Traben-Trarbach,"Fachwerkhaus, teilweise massiv, verkleidet, wohl aus dem 17. Jahrhundert",49.979535,7.103518
Wedenhofstraße 35,Traben-Trarbach,"Fachwerkhaus, teilweise massiv, bezeichnet 1662",49.979767,7.103473
Winkelgasse 9,Traben-Trarbach,"Streckhof; stattlicher Putzbau, im Kern wohl spätestens aus dem 17. Jahrhundert, mehrfach überformt",49.979297,7.104605
auf dem Göckelsberg,Traben-Trarbach,"ehemalige Liebfrauenkirche, sogenanntes Wolfer Kloster; romanischer Westturm, 12. Jahrhundert, zweischiffiges Langhaus und Chor, im Wesentlichen wohl aus dem 15. Jahrhundert, weitgehend zerstört",49.948678,7.111998
südlich der Ortslage am Mühlenbach,Traben-Trarbach,"ehemalige Wolfermühle; kleiner Fachwerkbau, teilweise massiv, teilweise verputzt",51.9335,12.225388
↑ http,Traben-Trarbach,/www.traben-trarbach.de/nextshopcms/show.asp?lang=de&e1=992&ssid=1,49.948678,7.111998
↑ http,Traben-Trarbach,/www.mosel.de/index.php?id=71&doc=13&ov=143,49.948678,7.111998
Denkmalzone Ortskern,Ürzig,"historische Ortsmitte um Kirche, Rathausplatz und Schanzstraße und dort beginnende Straßen mit zahlreichen dreigeschossigen Fachwerkbauten um 1600",49.978568,7.004874
(gegenüber) Bergstraße 9,Ürzig,"ehemaliger Laufbrunnen, bezeichnet 1552, Brunnenstock in romanisch-gotischen Mischformen, um 1900",49.979575,7.005458
(gegenüber) Bergstraße 17,Ürzig,"Schaftkreuz, bezeichnet 1660",49.980549,7.005179
Brunnenstraße 8,Ürzig,"Fachwerkhaus, teilweise massiv, bezeichnet 1655",49.979205,7.006617
Horberichsweg,Ürzig,"Friedhofskapelle; kleiner Bruchsteinbau, angeblich von 1860",49.978568,7.004874
Moselufer 11,Ürzig,"siebenachsiger Krüppelwalmdachbau, bezeichnet 1828",49.977235,7.004164
(gegenüber) Moselufer 22,Ürzig,Kriegerdenkmal 1914/18,49.978116,7.00597
Moselufer 43,Ürzig,"Himmeroder Hof, Wohnhaus des Mönchshofs; dreigeschossiger neubarocker Massivbau, bezeichnet 1898, im Kern älter",49.98107,7.011198
(an) Rathausplatz 1,Ürzig,"vorgeblendete reiche Fachwerkfassade mit spätestgotisch profiliertem Eingang, bezeichnet 1601",49.978428,7.005125
Rathausplatz 6,Ürzig,"Fachwerkhaus, teilweise massiv, verputzt, bezeichnet 1596",49.978579,7.005368
Rathausplatz 7,Ürzig,"Rathaus; dreigeschossiger turmartiger Bau, Bruchstein und Zierfachwerk, bezeichnet 1904",49.978695,7.005458
Rathausplatz 8,Ürzig,"kleines Fachwerkhaus, teilweise massiv, bezeichnet 1564",49.97873,7.005512
Rathausplatz 10,Ürzig,"Gasthof Ürziger Ratskeller; stattliches dreigeschossiges Fachwerkhaus, teilweise massiv, bezeichnet 1659",49.978707,7.005215
"Römerstraße, Ecke Bergstraße",Ürzig,"Hubertuskapelle; kleiner Putzbau, Giebelrelief, 1667",49.98308,7.004335
Schanzstraße 2,Ürzig,"stattlicher Walmdachbau, teilweise Fachwerk, ursprünglich wohl verputzt, Anfang des 18. Jahrhunderts (?)",49.978347,7.005772
Schanzstraße 4 (teilweise) und 6,Ürzig,"Fachwerkhaus, teilweise massiv, ehemaliges Hallenerdgeschoss, bezeichnet 1622 und 1823",49.978498,7.005539
St. Maternusstraße 5,Ürzig,"Katholische Pfarrkirche St. Maternus; neugotische Schieferbruchsteinhalle, 1866/67, Westturm 15. Jahrhundert; Kreuzigungsgruppe, bezeichnet 1618","",""
(zu) St. Maternusstraße 5,Ürzig,"Katholisches Pfarrhaus; Mansarddachbau, zweiarmige Freitreppe, bezeichnet 1782","",""
St. Maternusstraße 8,Ürzig,"dreigeschossiges Fachwerkhaus, teilweise massiv, bezeichnet 1762, Zierfachwerk mit vier geschnitzten Fenstererkern, bezeichnet 1597","",""
St. Maternusstraße 9,Ürzig,"Fachwerkhaus, teilweise massiv, bezeichnet 1605","",""
Würzgartenstraße 1,Ürzig,"Gaststätte Alter Klosterhof; ehemaliger Hof des Klosters Springiersbach; stattlicher Mansarddachbau, bezeichnet 1717",49.978875,7.005646
Würzgartenstraße 6,Ürzig,"Massivbau, teilweise vorkragendes Fachwerk, verputzt und verschiefert, um 1600",49.979008,7.005763
Würzgartenstraße 11,Ürzig,"Weingut; Wohnhaus, Mitte des 19. Jahrhunderts, Mansardwalmdachbau, 18. Jahrhundert",49.979436,7.006185
Würzgartenstraße 12,Ürzig,"kleines Fachwerkhaus, teilweise massiv, bezeichnet 1597",49.979604,7.006392
Würzgartenstraße 41,Ürzig,"Weingut; späthistoristischer Bruchsteinbau, teilweise Fachwerk, bezeichnet 1898",49.980775,7.008997
"Bahnhof Ürzig 5, nördlich der Ortslage beim Bahnhof",Ürzig,"repräsentativer barockisierender Putzbau, originale Farbverglasung, um 1900/1910",49.996285,7.004272
"Bahnhof Ürzig 6, nördlich der Ortslage an der L 57",Ürzig,"Bahnhof Ürzig; Empfangsgebäude mit Putz-, Bruchstein- und Fachwerkflächen, um 1900/10, Güterschuppen, Backstein und Industriefachwerk",49.996719,7.005081
"nördlich der Ortslage, südwestlich des Bahnhofs",Ürzig,"Wegekreuz; Schaftkreuz, Basaltlava, bezeichnet 1649","",""
östlich der Ortslage oberhalb des Moselufers,Ürzig,"Burg zur Leyen; Ruine, Reste des 1332 genannten „neuen Turmes“ und des Mauerwerks sowie Wachtturm im Fels",49.978568,7.004874
südwestlich der Ortslage in den Weinbergen,Ürzig,"Wegekapelle; Putzbau; Sockelkreuz, Rotsandstein, bezeichnet 1853; Reste älterer Wegekreuze",49.978568,7.004874
westlich oberhalb der Ortslage im Wald,Ürzig,"Wegekreuz; Schaftkreuz, wohl aus dem 17. Jahrhundert",48.723159,8.29216
"Denkmalzone Hauptstraße 19, 23–28",Veldenz,"Rathaus, Gasthaus und Quereinhaus von 1804 in der Ortsmitte, drei Quereinhäuser, teilweise mit Fachwerk, des 18. und frühen 19. Jahrhunderts sowie zwei weitere Bauten kennzeichnen das Straßenbild, das in seinem Charakter eine Mittelstellung zwischen den Moselorten und denen des Hunsrücks einnimmt.","",""
Hauptstraße 1a,Veldenz,"Evangelische Pfarrkirche; neugotischer Schieferbruchstein-Zentralbau, 1884, Turm aus dem 13. Jahrhundert",49.89156,7.020837
Hauptstraße 6,Veldenz,"Fachwerk-Quereinhaus, angeblich von 1728, massives Erdgeschoss aus der ersten Hälfte des 19. Jahrhunderts",49.89073,7.021367
Hauptstraße 25,Veldenz,"Rathaus (ehemaliges Wohnhaus, später Schule); stattlicher Mansarddachbau, angeblich von 1735",49.889726,7.023289
Hauptstraße 27,Veldenz,"Gasthaus Zur Grafschaft (ehemaliges Zehnthaus der Grafen von Veldenz); heterogene Anlage, im Kern eventuell spätmittelalterlich, vom 17. bis 19. Jahrhundert mehrfach überformt",49.889558,7.023469
Hauptstraße 28,Veldenz,"ehemaliges Quereinhaus; Krüppelwalmdachbau, teilweise Fachwerk, bezeichnet 1804",49.889465,7.023361
Hollandstraße 10,Veldenz,"Katholische Pfarrkirche Heiliger Name Marias; neugotischer Schieferbruchsteinsaal, 1884/85; Gesamtanlage mit Pfarrhaus: historisierender Bruchsteinbau, bezeichnet 1888",49.89073,7.024349
Hügelweg 2,Veldenz,"Fachwerkhaus, teilweise massiv, verputzt, 18. Jahrhundert",49.888716,7.024242
(oberhalb) Schloßstraße,Veldenz,"Schloss Veldenz; ausgedehnte Anlage mit Resten zweier durch Türme verstärkten Toranlagen sowie Wohngebäuden, 1107 bezeugt, 1680 zerstört",49.882587,7.037878
Schloßstraße 13,Veldenz,"Fachwerkhaus, teilweise massiv, 17. Jahrhundert",49.88474,7.035812
Weingartenstraße 1,Veldenz,"Fachwerkhaus, teilweise massiv, 18. Jahrhundert",49.88961,7.023963
Winzergasse 6,Veldenz,"Fachwerkhaus, teilweise massiv, 18. Jahrhundert",49.888797,7.023837
"Hauptstraße, Ecke Lindenstraße",Wallscheid,"Katholische Filialkapelle St. Cornelius; kleiner Saalbau, bezeichnet 1777; Bildstock, Rotsandstein, wohl aus der zweiten Hälfte des 18. Jahrhunderts",50.096909,6.881877
(gegenüber) Dorfstraße 21,Willwerscheid,"Katholische Filialkirche St. Donatus; zweiachsiger Saalbau, bezeichnet 1832",50.037474,6.930224
südöstlich der Ortslage am Bedelberg,Willwerscheid,"sogenanntes Schrackkreuz; barockes Schaftkreuz, Sandstein, Pietàrelief, bezeichnet 1711",48.034944,10.504477
südwestlich der Ortslage an der Straße nach Hasborn,Willwerscheid,"Wegekapelle; Putzbau mit Fachwerkgiebel, bezeichnet 1863",51.165109,14.421293
"südwestlich der Ortslage an der Straße nach Hasborn, an der Abzweigung eines Wirtschaftsweges",Willwerscheid,"Heiligenhäuschen; verputzter Mauerblock, 18. oder 19. Jahrhundert",51.165109,14.421293
Auf Thanisch 3,Wintrich,"Fachwerkhaus, teilweise massiv, verputzt, bezeichnet 1759",49.881884,6.953059
Auf Thanisch 5,Wintrich,"Fachwerkhaus, teilweise massiv, eventuell noch aus dem 15. Jahrhundert, im 18. oder 19. Jahrhundert überformt",49.881739,6.952978
Im Winkel 3,Wintrich,"stattlicher Putzbau, Fachwerkgiebel teilweise verputzt und verschiefert, bezeichnet 1801",49.883254,6.952745
Moselstraße 7,Wintrich,"Wohnhaus; Massivbau, teilweise Fachwerk, bezeichnet 1744, Fachwerkscheune",49.882807,6.951245
Moselstraße 8,Wintrich,"Wohnhaus; fünfachsiger Mansarddachbau, bezeichnet 1760",49.882825,6.951119
Moselweinstraße,Wintrich,"Wegekapelle; Massivbau, glockenförmig geschwungenes Zeltdach; Altaraufsatz mit Heiligem Donatus, 18. Jahrhundert",49.90045,6.970217
Moselweinstraße 22,Wintrich,"Katholische Pfarrkirche St. Stephanus; Turmunterbau, bezeichnet 1642, Chor und Sakristei von 1702, Schiff und obere Turmgeschosse von 1825; barocker Kreuzigungsbildstock, bezeichnet 1656",49.902649,6.974196
Moselweinstraße 24,Wintrich,"katholisches Pfarrhaus; ehemaliges Quereinhaus; stattlicher Mansardwalmdachbau, bezeichnet 1756",49.902678,6.974277
Moselweinstraße 29,Wintrich,"Fachwerkhaus, teilweise massiv, verputzt, bezeichnet 1729",49.882227,6.95155
Moselweinstraße 35,Wintrich,"Fachwerkhaus, teilweise massiv, verzogener Grundriss, bezeichnet 1719",49.902498,6.973747
Moselweinstraße 84,Wintrich,"Weingut Martinerhof (ehemaliges Hofgut des Klosters St. Martin in Trier); stattlicher barocker Mansarddachbau, bezeichnet 1761",49.907627,6.981554
(bei) Pützgasse 1,Wintrich,"Wegekreuz; barockes Schaftkreuz, wohl noch aus dem 17. Jahrhundert",49.882488,6.951972
Pützgasse 1,Wintrich,"Eckwohnhaus; stattlicher Massivbau, teilweise Fachwerk, bezeichnet 1715",49.882488,6.951972
(bei) Schulstraße 1,Wintrich,"Kreuzigungsbildstock, barock, bezeichnet 1661",49.884955,6.952861
östlich oberhalb der Ortslage an der K 85,Wintrich,"Wegekreuz; barockes Schaftkreuz, teilweise erneuert, bezeichnet 1773","",""
Denkmalzone Bergweiler Weg 18–28 (gerade Nummern),Wittlich,"von der Reichsbahn errichtete Wohnhäuser, Zweispänner, Walmdachbauten auf Bossenquadermauersockel, 1920er Jahre",49.986439,6.889764
"Denkmalzone Burgstraße 20–30 (gerade Nummern), Karrstraße 2–12 (gerade Nummern)",Wittlich,"geschlossene Häuserzeile auf halbkreisförmigem Grundriss, die auf dem um 1800 aufgegebenen Kirchhof um die Markuskirche errichtet wurde; zumeist dreigeschossige Wohn- und Geschäftshäuser, 19. Jahrhundert; Nr. 20 vom Ende des 19. Jahrhunderts, Nr. 22 im Kern aus dem 18. Jahrhundert, Nr. 24 und 26 aus der Mitte des 19. Jahrhunderts, Nr. 28 im Kern aus dem frühen 19. Jahrhundert, um 1850 und im 20. Jahrhundert modernisiert, Nr. 30 von 1828, Umbau um 1900; kennzeichnendes Straßenbild","",""
Denkmalzone Burgstraße 3–37 (ungerade Nummern),Wittlich,"geschlossen bebaute Nordseite der kurvig verlaufenden Burgstraße, zwei- und dreigeschossige Putzbauten, heutige Erscheinung überwiegend aus dem 19. Jahrhundert, im Kern teilweise älter; Nr. 5 und 13 aus der Mitte des 19. Jahrhunderts, Nr. 7, 9, 15 und 21 vom Ende des 19. Jahrhunderts, Nr. 11 im Kern aus dem 18. Jahrhundert, Nr. 23 1935 unter Verwendung älterer Teile; straßenbildprägend","",""
"Denkmalzone Burgstraße 36, 38, 40, 42",Wittlich,"geschlossene Häuserzeile auf der Südseite der Burgstraße, die zusammen mit der Bebauung der gegenüberliegenden Straßenseite ein kennzeichnendes Straßenbild ergibt (Nr. 36 Wohn- und Geschäftshaus, 1907/08; Nr. 38, neuklassizistisch, 1912; Nr. 40 um 1910; Nr. 42 aus der Mitte des 19. Jahrhunderts)","",""
Denkmalzone Friedhof (Burgstraße),Wittlich,"1791 im Stadtgrabengelände angelegt, erweitert in der Mitte des 19. Jahrhunderts und 1918/19 von Kreisbaumeister Johannes Vienken als Reformfriedhof, bis Mitte des 20. Jahrhunderts belegt; Grabmäler: Gruppe von Pfarrergrabmälern; Familie J. Keller, 1907 von A. Schüller, Trier; Kriegerdenkmal, 1880er Jahre, in der Umfassungsmauer; Kriegerdenkmal, in den späten 1950er Jahren von Johannes Scherl erweitert; Ehrenfriedhof, späte 1950er Jahre, Architekt Karnatz, Trier; Friedhofskapelle mit Glasfenster, von Georg Meistermann, 1950er Jahre, Relief von 1921",49.986439,6.889764
Denkmalzone Friedrichstraße 1–15 (ungerade Nummern),Wittlich,"Zeile gut- bis großbürgerliche historistischer Wohnhäuser auf der Nordseite der Friedrichstraße, 1898 bis 1904","",""
Denkmalzone Himmeroder Straße 10–34 (gerade Nummern),Wittlich,"geschlossene Bebauung auf der Ostseite der Himmeroder Straße aus zwei- und dreigeschossigen schmalen Wohnhäusern, späteres 19. Jahrhundert, im Kern teilweise älter",49.986439,6.889764
Denkmalzone Himmeroder Straße 37–51 (ungerade Nummern),Wittlich,"geschlossene Häuserzeile auf der Westseite der Himmeroder Straße mit Putz- und Klinkerbauten, um 1900; kennzeichnendes Straßenbild",49.986439,6.889764
Denkmalzone ehemalige Holzindustrie (Kalkturmstraße 36),Wittlich,"vielgliedriges Gebäudeensemble, 1913/14; Fabrikationshallen mit basilikalem Querschnitt, Lagerhalle, neuklassizistische Wohn- und Verwaltungsgebäude, Wohnhaus-Aufstockung 1935, Architekt Wiebel, Köln, Garten mit altem Baumbestand, Einfriedung; straßenseitig jüngere Hallen mit Sheddächern; bauliche Gesamtanlage",49.986439,6.889764
"Denkmalzone Justizvollzugsanstalt (Fallerweg 1–41 (ungerade Nummern), 30, 32 und Trierer Straße 22–62 (gerade Nummern))",Wittlich,"beispielhafter preußischer Gefängnisneubau mit Siedlung, sandsteingegliederte verputzte Backsteinbauten, neuromanische Motive, 1897 bis 1902 (Geheimer Baurat Saal, Landbauinspektor Uber, Landbaudirektor Fülles); sogenannte panoptische Anlage: Dreiflügelanlage mit zentraler Überwachungsmöglichkeit, Männergefängnis, Frauengefängnis, Kirche; Innenausstattung im Wesentlichen erhalten; an den äußeren Rändern der Terrains die Wohnbauten für die im Gefängnis beschäftigten Verwaltungsbeamten, Aufseher, Lehrer","",""
Denkmalzone Kurfürstenstraße 11–25 (ungerade Nummern),Wittlich,"platzbildprägende Gruppe unterschiedlicher Wohn- und Geschäftsbauten am ehemaligen Viehmarkt, 1885 bis 1908","",""
"Denkmalzone Marktplatz 1–10, Burgstraße 1, Neustraße 1 und 2",Wittlich,"geschlossene Umbauung des Marktplatzes, im Kern barocke zwei- und dreigeschossige Bürgerhäuser, Rathaus, ehemalige Posthalterei, kurfürstliche Apotheke","",""
Denkmalzone Neustraße 13–21 (ungerade Nummern),Wittlich,"beidseitige Bebauung der Stichstraße mit landwirtschaftlichen Höfen, um 1860; straßenbildprägend","",""
"Denkmalzone Oberstraße 1–54, Kegelbahnstraße 2",Wittlich,"geschlossene Bebauung der Oberstraße und ihrer Verbindung zur Kegelbahnstraße, kleinteilige Wohn- und Wirtschaftsbauten von Bauern und Handwerkern, im Kern oft aus dem 18. Jahrhundert","",""
