Braunsbergstraße 18,Braunsbergstraße 18, Neuwied (Außenbereiche),,"zweiflügliges Wohnhaus, teilweise verputzt, angeblich von 1768; Bruchstein-Erdgeschoss, Fachwerk am rückwärtigen Flügel um 1700, am straßenseitigen Flügel aus dem 19. Jahrhundert",,50.47372,7.50441,
Braunsbergstraße 36,Braunsbergstraße 36, Neuwied (Außenbereiche),,"Dreiflügelanlage, um 1800; Krüppelwalmdachbau, Bruchstein-Erdgeschoss, Fachwerk, teilweise verputzt, um 1800; Gesamtanlage mit Wirtschaftsgebäuden",,50.47423,7.50414,
Friedrich-Rech-Straße,Friedrich-Rech-Straße, Neuwied (Außenbereiche),,"Straßenbrücke über den Aubach, einbogig, Bruchstein, 19. Jahrhundert",,50.471115,7.497379,
Friedrich-Rech-Straße 71,Friedrich-Rech-Straße 71, Neuwied (Außenbereiche),,"Villa; vielteilig zergliederter Bau, Ende des 19. Jahrhunderts",,50.46939,7.49249,
Friedrich-Rech-Straße 136,Friedrich-Rech-Straße 136, Neuwied (Außenbereiche),,"stattliches gründerzeitliches Wohn- und Geschäftshaus, 1905",,50.47126,7.4982,
Friedrich-Rech-Straße 168,Friedrich-Rech-Straße 168, Neuwied (Außenbereiche),,"Hotel Wiedscher Hof; Mansarddachbau, um 1910",,50.47381,7.5023,
Heimstraße 35–39,Heimstraße 35–39, Neuwied (Außenbereiche),,"ehemalige Papiermühle der Neuwieder Brüdergemeine, Fachwerkbau, teilweise massiv, 18. Jahrhundert und um 1800 oder vom Anfang des 19. Jahrhunderts",,50.473359,7505,
Pfarrer-Herbert-Köhler-Straße,Pfarrer-Herbert-Köhler-Straße, Neuwied (Außenbereiche),,"Evangelische Pfarrkirche; unterer Teil der Apsis der Nikolauskapelle, 11. oder 12. Jahrhundert, Südturm aus dem zweiten Viertel des 13. Jahrhunderts, einschiffiges Langhaus, 1751–90",,50.473913,7.501572,
Über dem Aubach 11,Über dem Aubach 11, Neuwied (Außenbereiche),,"ehemalige Schule; Fachwerkhaus, teilweise massiv",,50.47326,7.50165,
Am Rast 6,Am Rast 6, Neuwied (Außenbereiche),,"Fachwerkhaus, teilweise massiv und verschiefert, Krüppelwalmdach, 18. Jahrhundert",,50.461932,7.449143,
Niederbieberer Straße 1,Niederbieberer Straße 1, Neuwied (Außenbereiche),,"ehemalige Schule (?); klassizistischer Bruchsteinbau, Zeltdach, Mitte des 19. Jahrhunderts",,50.462523,7.449589,
Oberdorfstraße 15,Oberdorfstraße 15, Neuwied (Außenbereiche),,"Wohnhaus, Bruchsteinbau, teilweise verputzt, Fachwerkgiebel, um 1800; überbauter Brunnen",,50.46283,7.44706,
Oberdorfstraße 34,Oberdorfstraße 34, Neuwied (Außenbereiche),,"Wohnhaus, Bruchsteinbau, teilweise Fachwerk, um 1800",,50.46327,7.4464,
Dorfstraße 13,Dorfstraße 13, Neuwied (Außenbereiche),,"Fachwerkhaus, teilweise massiv, um 1700",,50.468409,7.458599,
Dorfstraße 14,Dorfstraße 14, Neuwied (Außenbereiche),,"Fachwerkhaus, teilweise massiv, noch aus dem 17. Jahrhundert",,50.468545,7.457931,
Dorfstraße 19,Dorfstraße 19, Neuwied (Außenbereiche),,"Fachwerkhaus, um 1700",,50.46814,7.457811,
Nodhausener Straße,Nodhausener Straße, Neuwied (Außenbereiche),,"Laufbrunnen, neugotisch, bezeichnet 1868",,50.465608,7.462105,
"Nebengebäude von Schloss Monrepos; Nebengebäude des 1969 beseitigten Schlosses Monrepos der Fürsten von Wied, Gesamtanlage;

Villa Waldheim","Nebengebäude von Schloss Monrepos; Nebengebäude des 1969 beseitigten Schlosses Monrepos der Fürsten von Wied, Gesamtanlage;

Villa Waldheim", Neuwied (Außenbereiche),,"repräsentativer, reich gestaffelter Putzbau, um 1910;
Schwedenhaus (ehemaliges Forsthaus): dreigeschossiger Holzbau, dahinter zweigeschossige Bruchstein-Kapelle (?);
fürstlich-wiedscher Waldfriedhof;
ehemaliger Marstall: Dreiflügelbau, 1899;
sogenanntes Schweizerhaus;
Hahnhof: Fachwerkbau, teilweise massiv in klassizistischen Formen, Krüppelwalmdach, um 1910/20

",,,,
Villa Waldheim,Villa Waldheim, Neuwied (Außenbereiche),,"repräsentativer, reich gestaffelter Putzbau, um 1910;",,,,
Schwedenhaus (ehemaliges Forsthaus),Schwedenhaus (ehemaliges Forsthaus), Neuwied (Außenbereiche),,"dreigeschossiger Holzbau, dahinter zweigeschossige Bruchstein-Kapelle (?);",,,,
ehemaliger Marstall,ehemaliger Marstall, Neuwied (Außenbereiche),,"Dreiflügelbau, 1899;",,,,
Hahnhof,Hahnhof, Neuwied (Außenbereiche),,"Fachwerkbau, teilweise massiv in klassizistischen Formen, Krüppelwalmdach, um 1910/20",,,,
Denkmalzone Augustastraße 2–14,Denkmalzone Augustastraße 2–14, Neuwied,,"für die Stadterweiterung der Jahrhundertwende charakteristische geschlossene Zeile aus überwiegend zweigeschossigen Wohnhäusern; Fassadengliederung oft noch in spätklassizistischer Tradition, Einzelformen durchweg der Renaissance entlehnt",,,,
"Denkmalzone Dierdorfer Straße 131–133 und 141–143, Von-Runkel-Platz 1 und 2","Denkmalzone Dierdorfer Straße 131–133 und 141–143, Von-Runkel-Platz 1 und 2", Neuwied,,"zwei einheitlich gestaltete dreigeschossige Wohnblocks, um 1920; symmetrisch angeordnete, neuklassizistische Putzbauten",,50.43201,7.46539,
Denkmalzone Eduard-Verhülsdonk-Straße 14–28 (gerade Nummern),Denkmalzone Eduard-Verhülsdonk-Straße 14–28 (gerade Nummern), Neuwied,,"geschlossene Wohnhauszeile aus acht abwechslungsreich gestalteten Putz- und Klinkerbauten, um 1905 bis um 1914",,50.436187,7.466455,
"Denkmalzone Gutenbergstraße 30–36 (gerade Nummern), Engerser Landstraße 48, Reckstraße 11","Denkmalzone Gutenbergstraße 30–36 (gerade Nummern), Engerser Landstraße 48, Reckstraße 11", Neuwied,,"kleine Wohnsiedlung, um 1920; dreigeschossigen Walmdachbauten, weitgehend symmetrisch angelegt",,50.436187,7.466455,
"Denkmalzone Hahnenstraße 2, 5, 7 und 10","Denkmalzone Hahnenstraße 2, 5, 7 und 10", Neuwied,,"relativ dicht gereihte Gruppe aus vier kleineren Anwesen mit etwa gleich großen Wohnhäusern des 18. Jahrhunderts, Haus Nr. 5 verputzt, sonst weitgehend freiliegendes konstruktives Sichtfachwerk",,50.42672,7.47555,
Denkmalzone Heddesdorfer Straße 21–31 (ungerade Nummern),Denkmalzone Heddesdorfer Straße 21–31 (ungerade Nummern), Neuwied,,"eindrucksvolles Ensemble sechs überdurchschnittlich aufwändig gestalteter Wohnhäuser, größtenteils mit von bauzeitlichen Eisenzäunen eingefriedeten Vorgärten, spätes 19. Jahrhundert",,50.436187,7.466455,
"Denkmalzone Hermannstraße 21–61 (ungerade Nummern), 32 und 34, Friedrichstraße 37–48, Friedrich Siegert-Straße 1","Denkmalzone Hermannstraße 21–61 (ungerade Nummern), 32 und 34, Friedrichstraße 37–48, Friedrich Siegert-Straße 1", Neuwied,,"nahezu geschlossener Bestand an Wohnhäusern zwischen 1850 und 1900, Straßenbild von beachtlicher Einheitlichkeit und seltener historischer Dichte; die Einzelbauten oft von guter architektonischer Qualität und äußerlich weitgehend unverändert, teilweise bei entsprechendem Erhaltungszustand des Inneren auch als Einzeldenkmäler zu bewerten; besterhaltener Teil der um die Mitte des 19. Jahrhunderts beginnenden Stadterweiterung",,50.436187,7.466455,
Denkmalzone Herrnhuter Gottesacker (Elisabethstraße),Denkmalzone Herrnhuter Gottesacker (Elisabethstraße), Neuwied,,"Friedhof der Herrnhuter Brüdergemeine, ab 1794, flachliegende Grabsteine",,50.4267,7.46643,
"Denkmalzone Herrnhuter Viertel (Engerser Straße 51, 53, 55, 57, 60, 72a, 74, 74a, 74b, 76, 85, 88, Friedrichstraße 25, 26, 27, Brüderkirche, 30, 31, 32a, 32b, 32c, 33, 35, Langendorfer Straße 168–190 (gerade Nummern), Pfarrstraße 23, 26, 28, 29, 31, 32, 34, Wilhelmstraße 21–29 (ungerade Nummern))","Denkmalzone Herrnhuter Viertel (Engerser Straße 51, 53, 55, 57, 60, 72a, 74, 74a, 74b, 76, 85, 88, Friedrichstraße 25, 26, 27, Brüderkirche, 30, 31, 32a, 32b, 32c, 33, 35, Langendorfer Straße 168–190 (gerade Nummern), Pfarrstraße 23, 26, 28, 29, 31, 32, 34, Wilhelmstraße 21–29 (ungerade Nummern))", Neuwied,,"Wohnviertel der 1750 nach Neuwied zugezogenen Herrnhuter Brüdergemeine mit zwei unterschiedlich großen Baublocks, zweite Hälfte des 18. Jahrhunderts",,50.423403,7.472031,
Denkmalzone Hochwasserschutzdeich,Denkmalzone Hochwasserschutzdeich, Neuwied,,"7,5 km langer Deich im Altstadtbereich, Quadermauerwerk mit bossierten und glatten Schichten, 1928–31, Architekt Walter Furthmann, Düsseldorf; gesamte Anlage einschließlich Toren, Pegelturm und Gasthaus „Deichkrone“ bis in die Details vollständig und unverändert erhalten",,,,
Denkmalzone Hofgründchen 27–37 (ungerade Nummern),Denkmalzone Hofgründchen 27–37 (ungerade Nummern), Neuwied,,"geschlossene Zeile aus sechs unterschiedlich gestalteten Wohnhäusern in einer Mischung aus spätem Historismus und Reformarchitektur mit originellen Details, um 1905/10",,50.436187,7.466455,
"Denkmalzone Kastellstraße 9–27 (ungerade Nummern) und 18–34 (gerade Nummern), Beringstraße 26 und 28–33","Denkmalzone Kastellstraße 9–27 (ungerade Nummern) und 18–34 (gerade Nummern), Beringstraße 26 und 28–33", Neuwied,,"geschlossene Bebauung aus durchweg zweigeschossigen, unterschiedlich gestalteten, teilweise bis in die Details (Fenster, Türen, Hoftore usw.) erhaltenen Wohnhäusern, auf der Nordwestseite um 1900/05, auf der Südostseite um 1905/10",,50.436187,7.466455,
"Denkmalzone Pfarrstraße 64–70, 93–101","Denkmalzone Pfarrstraße 64–70, 93–101", Neuwied,,"weitgehend ungestört erhaltener Abschnitt mit spätklassizistischen Wohnhäusern zu beiden Seiten der Straße, um 1860/70; zusammen mit der Denkmalzone Hermannstraße wichtiges Zeugnis für die Stadtentwicklung in der zweiten Hälfte des 19. Jahrhunderts",,50.436187,7.466455,
Denkmalzone Schloss der Fürsten zu Wied (Schloßstraße 1),Denkmalzone Schloss der Fürsten zu Wied (Schloßstraße 1), Neuwied,,"Schlossanlage, 1706 begonnen, Architekt Julius Ludwig Rothweil, 1748–56 unter Behagel von Adlerskron, Frankfurt, vollendet; Corps de logis, breitgelagerter Mansarddachbau, Mittelrisalit, 1707–13; Stukkatur 1714/15, Giovanni Battista Genone und Eugenio Castelli; Nebenentrakte 1707/1748–56, eingeschossiger siebensachsiger Mansarddachbau; dreiachsige Eckpavillons; Wachhäuschen, 1719/20; Eisengitter, 1887",,50.436187,7.466455,
"Denkmalzone Siedlung Sonnen- und Mondland (Engerser Landstraße 81–93 (ungerade Nummern) und 60–72 (gerade Nummern), Sonnenstraße 11–27 (ungerade Nummern), Reckstraße 23, 39 und 41, Blücherstraße 17–27 (ungerade Nummern), 22 und 24, Am guten Leitpfad 1–6 sowie An den Schweizerhäusern)","Denkmalzone Siedlung Sonnen- und Mondland (Engerser Landstraße 81–93 (ungerade Nummern) und 60–72 (gerade Nummern), Sonnenstraße 11–27 (ungerade Nummern), Reckstraße 23, 39 und 41, Blücherstraße 17–27 (ungerade Nummern), 22 und 24, Am guten Leitpfad 1–6 sowie An den Schweizerhäusern)", Neuwied,,"zwei-, auch dreigeschossige, im Sinne der Reformarchitektur durchweg traditionell gestaltete Mehrfamilienhäuser mit Walmdächern, teils freistehend, teils – in der Regel übereck – aneinandergebaut, 1919 nach einem preisgekrönten Konzept des Neuwieder Architekten Curt Karl Rüschhoff (1887-1969) errichtet, im Wesentlichen symmetrisch zu einer quer zur Engerser Landstraße verlaufenden Achse, die nur im südlichen Teil als Straße ausgebildet ist (Am guten Leitpfad), in der Mitte platzartiger, von der Landstraße durchschnittener Freiraum; in der nördlichen Hälfte Barackensiedlung aus zehn dreiseitig angeordneten eingeschossigen Holzbauten mit flachen Satteldächern, wohl kurz nach 1945",,50.436187,7.466455,
Am Carmen-Sylva-Garten 4,Am Carmen-Sylva-Garten 4, Neuwied,,"Villa, barockisierende Stuckdekoration, 1905",,,,
Am Schloßpark 2,Am Schloßpark 2, Neuwied,,"repräsentative neubarocke Mansarddach-Villa, um 1905/10, ältere Einfriedung",,50.425258,7.464403,
Am Schloßpark 51,Am Schloßpark 51, Neuwied,,"Wohnhaus, Putzbau, Jugendstileinfluss, um 1905",,50.43235,7.45478,
Am Schloßpark 53,Am Schloßpark 53, Neuwied,,"Wohnhaus, historisierender klinkerverblendeter Bau, um 1905",,50.43585,7.45201,
Augustastraße 26,Augustastraße 26, Neuwied,,"Wohnhaus, historisierender Bau mit zweifach gebrochener, klinkerverblendeter Fassade, bezeichnet 1898",,50.43597,7.45188,
Augustastraße 46,Augustastraße 46, Neuwied,,"Klinkerbau, Neurenaissance-Erker, bezeichnet 1898",,50.43121,7.46941,
Augustastraße 62,Augustastraße 62, Neuwied,,"zweieinhalbgeschossiges Wohnhaus, gotisierende Formen, um 1905",,50.430922,7.473342,
Bahnhofstraße 14,Bahnhofstraße 14, Neuwied,,"viergeschossiger spätklassizistischer Putzbau mit historisierenden Einzelformen, um 1880",,50.42934,7.47868,
Bahnhofstraße 15–19,Bahnhofstraße 15–19, Neuwied,,"repräsentatives Wohn- und Geschäftshaus; historisierender Putzbau, um 1910",,50.42907,7.46681,
Bahnhofstraße 21,Bahnhofstraße 21, Neuwied,,"dreigeschossiges, sechsachsiges Zeilenwohnhaus, spätklassizistisch mit historisierenden Einzelformen, um 1870/80",,50.42929,7.46653,
Bahnhofstraße 23/23a,Bahnhofstraße 23/23a, Neuwied,,"dreigeschossiges Zeilendoppelwohnhaus, Jugendstileinfluss, um 1905",,50.42934,7.46662,
Bahnhofstraße 32,Bahnhofstraße 32, Neuwied,,"spätklassizistischer Putzbau, um 1870",,50.42941,7.46678,
Bahnhofstraße 33,Bahnhofstraße 33, Neuwied,,"dreigeschossiges Wohnhaus, Neurenaissance, um 1900",,50.42964,7.46802,
Bahnhofstraße 37,Bahnhofstraße 37, Neuwied,,"Klinkerbau, neugotischer Erker, um 1880",,50.42965,7.46733,
Bahnhofstraße 70,Bahnhofstraße 70, Neuwied,,"stattliches dreigeschossiges Wohn- und Geschäftshaus, Mischformen aus Neuspätgotik und Neurenaissance, um 1900",,50.42992,7.46779,
Bahnhofstraße 73,Bahnhofstraße 73, Neuwied,,"stattliches zwei- bis dreigeschossiges Eckwohnhaus, Altan, um 1920/30",,50.43102,7.4712,
Beringstraße 26,Beringstraße 26, Neuwied,,Zeilenwohnhaus,,50.430927,7.470456,
Beringstraße 28,Beringstraße 28, Neuwied,,stattliches Eckwohnhaus,,50.43601,7.46849,
Bismarckstraße 1a,Bismarckstraße 1a, Neuwied,,"Zeilenwohnhaus, Jugendstildekor, um 1905/10",,50.43586,7.46858,
Bismarckstraße 13,Bismarckstraße 13, Neuwied,,"repräsentativer Putzbau, Neurenaissance, um 1900",,50.42932,7.46837,
Blücherstraße 31,Blücherstraße 31, Neuwied,,"Katholische Pfarrkirche Heilig Kreuz; Saal mit vorgewölbter, verglaster Fassade, um 1950/60, freistehender Glockenturm eventuell jünger",,50.43043,7.46725,
Deichstraße 6/7,Deichstraße 6/7, Neuwied,,"Doppelwohnhaus; Bruchsteinbau, teilweise verputzt, um 1860/70",,50427,7.48019,
Deichstraße 22/23,Deichstraße 22/23, Neuwied,,"repräsentative spätklassizistische Villa, um 1860",,50.42748,7.45536,
Deichstraße 24,Deichstraße 24, Neuwied,,"ehemaliges Pfarrhaus (?); dreigeschossiger historisierender Putzbau auf Bruchsteinsockel, Anfang des 20. Jahrhunderts",,50.42545,7.45735,
Dierdorfer Straße,Dierdorfer Straße, Neuwied,,"Evangelische Pfarrkirche; Saalbau, Mischformen aus Neuromanik und Klassizismus, 1842/43",,50.42501,7.45714,
Elisabethstraße 6,Elisabethstraße 6, Neuwied,,"Mansarddach-Villa, um 1910/15",,50.464084,7.507014,
Elisabethstraße 8,Elisabethstraße 8, Neuwied,,"Putzbau, um 1910/15",,50.42571,7.46824,
Elisabethstraße 10,Elisabethstraße 10, Neuwied,,"Mansarddachbau, Reformarchitektur, um 1910/15",,50.42558,7.46832,
Elisabethstraße 12,Elisabethstraße 12, Neuwied,,"Mansarddachbau, Reformarchitektur, um 1910",,50.42544,7.46846,
Elisabethstraße 14,Elisabethstraße 14, Neuwied,,"Mansarddachbau, Reformarchitektur, um 1910",,50.42541,7.46853,
Elisabethstraße 48,Elisabethstraße 48, Neuwied,,"Schule, stattlicher Klinkerbau, teilweise verputzt, 1900",,50.42536,7.46852,
Engerser Landstraße 35,Engerser Landstraße 35, Neuwied,,Krankenhaus, in den ältesten Teilen wohl vom Ende des 19. Jahrhunderts (neugotische Kapelle),50.42365,7.47126,
"Engerser Straße, Marktstraße","Engerser Straße, Marktstraße", Neuwied,,"Evangelische Marktkirche; neufrühgotische Emporenhalle, Bruchstein, 1882–84; Gesamtanlage mit Pfarrhaus (Pfarrer-Werner-Mörchen-Straße 1) und evangelischem Gemeindehaus (Engerser Straße 34)",,50.4266,7.4707,
Engerser Straße 12,Engerser Straße 12, Neuwied,,"dreigeschossiges spätklassizistisches Zeilenwohn- und Geschäftshaus, Mitte des 19. Jahrhunderts",,50.428453,7.460359,
Engerser Straße 18,Engerser Straße 18, Neuwied,,"dreigeschossiges späthistoristisches Zeilenwohn- und Geschäftshaus, um 1900",,50.42827,7.45755,
Engerser Straße 42,Engerser Straße 42, Neuwied,,zweieinhalbgeschossiges Wohn- und Geschäftshaus,,50.42799,7.45784,
Engerser Straße 51,Engerser Straße 51, Neuwied,,"schmales dreigeschossiges spätklassizistisches Zeilenwohn- und Geschäftshaus, zweite Hälfte des 19. Jahrhunderts",,50.42687,7.4591,
Engerser Straße 59,Engerser Straße 59, Neuwied,,"dreigeschossiges klassizistisches Wohn- und Geschäftshaus, um 1820/30",,50.42724,7.45917,
Engerser Straße 65,Engerser Straße 65, Neuwied,,"Mansarddachbau, 1746",,50.42701,7.4595,
Engerser Straße 68,Engerser Straße 68, Neuwied,,"Eckwohn- und Geschäftshaus, 1781",,50.4266,7.459901,
"Engerser Straße 92, Wilhelmstraße 49","Engerser Straße 92, Wilhelmstraße 49", Neuwied,,"Doppelwohnhaus; Backsteinbau, zweite Hälfte des 19. Jahrhunderts",,50.425671,7.460462,
Engerser Straße 93,Engerser Straße 93, Neuwied,,"Wohnhaus, späthistoristischer Putzbau, Fachwerk- und Schieferflächen, um 1905",,50.42462,7.46172,
Friedrich-Ebert-Straße 4/6,Friedrich-Ebert-Straße 4/6, Neuwied,,"Doppelwohnhaus; Putzbau, Fachwerkflächen und Stuckdekoration, um 1905",,50.424502,7.462211,
Friedrich-Ebert-Straße 36,Friedrich-Ebert-Straße 36, Neuwied,,"Mansardwalmdach-Villa, Reformarchitektur, um 1920",,50.43099,7.4729,
Friedrich-Ebert-Straße 38,Friedrich-Ebert-Straße 38, Neuwied,,"Mansardwalmdach-Villa, Reformarchitektur, um 1920",,50.42889,7.47281,
"Friedrich-Siegert-Straße 1, Hermannstraße 55","Friedrich-Siegert-Straße 1, Hermannstraße 55", Neuwied,,"Schule; Komplex aus Zweiflügelbau, bezeichnet 1891, und fünfachsigem Bau, ezeichnet 1891, zweifarbige Klinkerfassaden",,50.42878,7.47281,
Friedrich-Siegert-Straße 2/4,Friedrich-Siegert-Straße 2/4, Neuwied,,"Doppelwohnhaus, zweifarbige Klinkerverblendung, um 1890",,50.42638,7.46636,
Friedrichstraße,Friedrichstraße, Neuwied,,"Gemeindesaal der Herrnhuter Brüdergemeine; vierachsiger Walmdachbau in der Häuserzeile, 1783–85",,50.4272,7.46658,
Friedrichstraße 12,Friedrichstraße 12, Neuwied,,"ehemaliges Gasthaus; Klinkerfassade, Ende des 19. Jahrhunderts, im Kern eventuell älter",,50.426356,7.461301,
Friedrichstraße 24,Friedrichstraße 24, Neuwied,,wohl Neubau nach altem Vorbild,,50.425288,7.45968,
Friedrichstraße 36,Friedrichstraße 36, Neuwied,,"ehemalige Knabenanstalt der Brüdergemeine; viergeschossiger Mittelteil, dreigeschossige Seitenflügel, Basaltlavafassade, 1870; Gesamtanlage mit Nebengebäuden und straßenseitiger Hofmauer",,50.425616,7.460276,
"Friedrichstraße 39, Engerser Straße 71","Friedrichstraße 39, Engerser Straße 71", Neuwied,,"ehemaliges Chorhaus der ledigen Schwestern der Herrnhuter Brüdergemeine; stattlicher zweiflügliger Mansarddachbau, 1759",,50.426894,7.462702,
Friedrichstraße 41/43,Friedrichstraße 41/43, Neuwied,,"Gemeinhaus der Herrnhuter Brüdergemeine; Mansarddachbau, 1758",,50.426201,7.460395,
Friedrichstraße 50,Friedrichstraße 50, Neuwied,,"Eckwohnhaus, dreigeschossiger spätklassizistischer Putzbau, um 1870/80",,50.426401,7.461024,
Friedrichstraße 71,Friedrichstraße 71, Neuwied,,"Eckwohnhaus, dreigeschossiger spätklassizistischer Klinkerbau, um 1880",,50.4276,7.46417,
Gustav-Stresemann-Straße 10 und 11,Gustav-Stresemann-Straße 10 und 11, Neuwied,,"ehemalige Schule (?); Nr. 10: spätklassizistischer Bruchstein-Baukomplex, bezeichnet 1874, Nr. 11: wenig jüngerer dreigeschossiger Nachbarbau",,50.42772,7.46395,
Hahnenstraße 7,Hahnenstraße 7, Neuwied,,"Fachwerkhaus, teilweise massiv, wohl um 1800, rückwärtig im 19. Jahrhundert erneuert oder verlängert",,50.436187,7.466455,
Heddesdorfer Straße,Heddesdorfer Straße, Neuwied,,"Katholische Pfarrkirche St. Matthias; neuspätgotische Hallenkirche, Tuff und Sandstein, 1898–1901",,50.442379,7.468394,
Heddesdorfer Straße 3,Heddesdorfer Straße 3, Neuwied,,"Wohn- und Geschäftshaus; repräsentativer Mansarddachbau, Ende des 19. Jahrhunderts",,50.433216,7.465784,
Heddesdorfer Straße 10,Heddesdorfer Straße 10, Neuwied,,"spätklassizistische Walmdach-Villa, um 1850; Gesamtanlage mit Garten und straßenseitiger Einfriedung",,50.43067,7.46279,
Heddesdorfer Straße 14,Heddesdorfer Straße 14, Neuwied,,"Wohnhaus, repräsentativer spätklassizistischer Basaltsteinbau, um 1860",,50.43058,7.46344,
Heddesdorfer Straße 16,Heddesdorfer Straße 16, Neuwied,,"Wohnhaus, ursprünglich spätklassizistisch, Pendant zu Haus Nr. 18, um 1910 im Sinne des Jugendstils überformt",,50.43108,7.46431,
Heddesdorfer Straße 18,Heddesdorfer Straße 18, Neuwied,,"spätklassizistisches Wohnhaus der ehemaligen Glasfabrik, um 1860",,50.4314,7.46438,
Heddesdorfer Straße 20/22,Heddesdorfer Straße 20/22, Neuwied,,"Verwaltungsgebäude der ehemaligen Glasfabrik; zehnachsiger spätklassizistischer Krüppelwalmdachbau, um 1860",,50.43154,7.46446,
Heddesdorfer Straße 21,Heddesdorfer Straße 21, Neuwied,,"Wohnhaus, Klinkerbau, Neurenaissance, um 1890/90",,50.43147,7.46487,
Heddesdorfer Straße 31,Heddesdorfer Straße 31, Neuwied,,"Klinkerbau, Neurenaissance, um 1900",,50.43163,7.46417,
Heddesdorfer Straße 35,Heddesdorfer Straße 35, Neuwied,,"ehemaliges Wohnhaus; zehnachsiger spätklassizistischer Bruchsteinbau, 1853 und 1886",,50.43217,7.46474,
Heddesdorfer Straße 42,Heddesdorfer Straße 42, Neuwied,,"Wohnhaus, Putzbau, Jugendstil, bezeichnet 1905",,50.43326,7.46554,
Heddesdorfer Straße 54,Heddesdorfer Straße 54, Neuwied,,"Gasthaus Storchen; gotisierende Klinkerfassade, bezeichnet 1900",,50.43301,7.46575,
Hermannstraße 1/3,Hermannstraße 1/3, Neuwied,,"Doppelwohnhaus; klassizistischer Bruchsteinbau, wohl um 1860/70",,50.43394,7.46622,
Hermannstraße 17,Hermannstraße 17, Neuwied,,"Wohnhaus, Ende des 19. Jahrhunderts",,50.431343,7.461501,
Hermannstraße 21,Hermannstraße 21, Neuwied,,"historisierendes Wohnhaus, um 1900; Gesamtanlage mit Nebengebäude",,50.42952,7.46336,
Hermannstraße 25,Hermannstraße 25, Neuwied,,späthistoristisches Wohnhaus,,50.42923,7.46341,
Hermannstraße 27,Hermannstraße 27, Neuwied,,"Zeilenwohnhaus, Basaltlava, um 1870/80, Zwerchhaus um 1910",,50.42908,7.46364,
Hermannstraße 39,Hermannstraße 39, Neuwied,,"Gericht; Dreiflügliger, dreigeschossiger Putzbau, Rundbogenstil, 1854 ff., Umbau und Erweiterung 1935",,50.42904,7.46366,
Hermannstraße 51,Hermannstraße 51, Neuwied,,"spätklassizistischer Putzbau, um 1870/80; straßenraumprägend",,50.428058,7.464802,
Hermannstraße 60,Hermannstraße 60, Neuwied,,"dreiachsiges späthistoristisches Wohnhaus, Ende des 19. Jahrhunderts (nach dem Zweiten Weltkrieg aufgestockt)",,50.42684,7.46592,
Hermannstraße 62,Hermannstraße 62, Neuwied,,"ursprünglich dreiachsiges Wohnhaus mit eingeschossigem, zweiachsigem Anbau, um 1880/90, jüngere Erweiterung und Aufstockung in gleicher Formensprache",,50.42632,7.46602,
Hermannstraße 64,Hermannstraße 64, Neuwied,,"zweieinhalbgeschossige spätklassizistische Villa, um 1850/60, Umbau und Erweiterung um 1910",,50.42627,7.46608,
Hofgründchen 11,Hofgründchen 11, Neuwied,,"Zeilenwohnhaus, Jugendstil, bauzeitliche Farbverglasung, um 1910",,50.4261,7.4662,
Hofgründchen 43,Hofgründchen 43, Neuwied,,"ehemalige fürstlich wiedische Oberförsterei; späthistorische Villa, teilweise Zierfachwerk, um 1900/05",,50.43431,7.46714,
Hofgründchen 47/49/51,Hofgründchen 47/49/51, Neuwied,,"wohl einheitlich entstandener Komplex aus drei Mansarddachbauten, Hoftor bezeichnet 1912",,50.43325,7.46881,
Im Weidchen 2,Im Weidchen 2, Neuwied,,"ehemaliges städtisches Lyzeum und Oberlyzeum; dreigeschossiger Walmdachbau, zweiflügliger Seitenbau, Treppenturm, 1912; Gesamtanlage mit ehemalige Schulhof und Umfassungsmauer; siehe Rhein-Wied-Gymnasium Neuwied",,50.43304,7.46903,
Julius-Remy-Straße,Julius-Remy-Straße, Neuwied,,"Alter Friedhof; 1783 angelegtes Areal, Grabmäler des frühen 19. Jahrhunderts",,50.43262,7.46035,
Kirchplatz 1,Kirchplatz 1, Neuwied,,"verputztes Fachwerkhaus, angeblich von 1675, eventuell älter",,50.42725,7.467167,
Kirchstraße 56,Kirchstraße 56, Neuwied,,"Wohn- und Geschäftshaus; barocker Putzbau, Hauseingang und Balkon aus dem 19. Jahrhundert",,50.43808,7.46923,
Krankenhausweg 4,Krankenhausweg 4, Neuwied,,"historisierendes Bürohaus des Neuwieder Architekten Hermann, bauliche Einheit mit Heddesdorfer Straße 21",,50.42617,7.45788,
Landratsgarten 21,Landratsgarten 21, Neuwied,,"Haus Heddesdorf; neunachsiger Mansarddachbau, 1740; Gesamtanlage mit Garten, straßenseitiger Einfriedung, Nebengebäude am westlichen Grundstücksende",,50.429464,7.463723,
Langendorfer Straße,Langendorfer Straße, Neuwied,,"Umspannstation; eingeschossiger Zeltdachbau, von Pfeilern getragener Umgang, um 1920/30",,50.44192,7.465468,
Langendorfer Straße 151,Langendorfer Straße 151, Neuwied,,"ehemalige Ofenfabrik und Kellerei der Herrnhuter Brüdergemeine, 1868",,50.431197,7.458017,
Marktstraße 5,Marktstraße 5, Neuwied,,"Wohn- und Gasthaus; zweiflügliger klassizistischer Putzbau, erste Hälfte des 19. Jahrhunderts",,50.42696,7.46228,
